short_window,long_window,ma_window,full_cagr,full_sharpe,full_max_drawdown,full_calmar,train_cagr,train_sharpe,train_max_drawdown,train_calmar,test_cagr,test_sharpe,test_max_drawdown,test_calmar,real_breadth_cagr,real_breadth_sharpe,real_breadth_max_drawdown,real_breadth_calmar,completed_trades,exposure,expectancy,turnover_position_changes_per_year,raw_signal_days,executed_golden_cross_entries,primary_rank,reverse_rank,full_rank
3,28,150,0.1822418598712905,0.9451222043068515,-0.469253344239709,0.388365606997562,0.16921113673969668,0.8747389277114783,-0.469253344239709,0.36059654942652564,0.1955526608502718,1.0182949463159863,-0.22986796654908903,0.8507173217130752,0.184676471201213,0.9476972268271009,-0.469253344239709,0.39355387333558267,23,0.8845905867182463,0.22670774916050818,1.9055111555111555,650,13,66,28,73
3,28,200,0.1822418598712905,0.9451222043068515,-0.469253344239709,0.388365606997562,0.16921113673969668,0.8747389277114783,-0.469253344239709,0.36059654942652564,0.1955526608502718,1.0182949463159863,-0.22986796654908903,0.8507173217130752,0.184676471201213,0.9476972268271009,-0.469253344239709,0.39355387333558267,23,0.8845905867182463,0.22670774916050818,1.9055111555111555,644,13,67,29,74
11,28,250,0.18500356999103063,0.9626158553947863,-0.46925393681896044,0.39425043771642465,0.16871825679147734,0.8831310077927726,-0.46925393681896044,0.3595457460308305,0.20147724697461022,1.0432775432609573,-0.2344715717579804,0.8592821955515075,0.185848446650706,0.9535192701323697,-0.46925393681896044,0.39605090563663586,23,0.880883301096067,0.23244479906826906,1.9055111555111555,373,12,68,2,29
7,28,300,0.18384786542657516,0.9552140496880542,-0.4692542133168357,0.39178735152334787,0.1684891985102528,0.8768528487980536,-0.4692542133168357,0.3590574015719931,0.1994189381740592,1.035618089383775,-0.25313123133971627,0.787808509912504,0.1851376968792262,0.9503649508328286,-0.4692542133168357,0.39453603531999215,24,0.8876531270148291,0.2217220181539583,1.9865967365967365,460,13,69,51,54
9,21,300,0.18392749427889443,0.955555688506502,-0.4692542133168357,0.39195704387785313,0.1684891985102528,0.8768528487980536,-0.4692542133168357,0.3590574015719931,0.19957605773602727,1.0362949590135977,-0.25313122103985775,0.788429245970422,0.18523769187696248,0.9507876382787357,-0.4692542133168357,0.3947491287667818,24,0.8874919406834301,0.22181919457462498,1.9865967365967365,432,13,70,44,47
11,14,300,0.18262766260921093,0.9500483261312354,-0.4692542133168357,0.3891870492080219,0.1684891985102528,0.8768528487980536,-0.4692542133168357,0.3590574015719931,0.1970125489512462,1.0254012332780278,-0.26029227134574784,0.7568897375733189,0.18360562488944288,0.9439715606681489,-0.4692542133168357,0.3912711269903382,24,0.8870083816892328,0.22080446791973082,1.9865967365967365,441,13,71,74,63
5,21,300,0.18397813159068255,0.9544907495096004,-0.4692545184289423,0.3920646991458683,0.16823711001621033,0.8738273050719069,-0.4692545184289423,0.3585199575263886,0.1999211387449502,1.037383959408511,-0.26029209780542817,0.768064572188411,0.1867055270185145,0.9566444137812063,-0.4692545184289423,0.39787688703265356,24,0.8899097356544166,0.22179218257795896,1.9865967365967365,544,13,72,58,44
7,14,300,0.18397813159068255,0.9544907495096004,-0.4692545184289423,0.3920646991458683,0.16823711001621033,0.8738273050719069,-0.4692545184289423,0.3585199575263886,0.1999211387449502,1.037383959408511,-0.26029209780542817,0.768064572188411,0.1867055270185145,0.9566444137812063,-0.4692545184289423,0.39787688703265356,24,0.8899097356544166,0.22179218257795896,1.9865967365967365,497,13,73,59,45
9,10,300,0.18397813159068255,0.9544907495096004,-0.4692545184289423,0.3920646991458683,0.16823711001621033,0.8738273050719069,-0.4692545184289423,0.3585199575263886,0.1999211387449502,1.037383959408511,-0.26029209780542817,0.768064572188411,0.1867055270185145,0.9566444137812063,-0.4692545184289423,0.39787688703265356,24,0.8899097356544166,0.22179218257795896,1.9865967365967365,494,13,74,60,46
7,14,150,0.18385571462447992,0.9523314282512385,-0.469254819845462,0.3918035720656603,0.1679887662396764,0.8699029985814632,-0.469254819845462,0.35799049713543596,0.1999211079968679,1.0373838264208928,-0.26029211332783553,0.7680644082560777,0.18670538892622535,0.9566438426108845,-0.469254819845462,0.3978763371843732,24,0.8853965183752418,0.22182114381499685,1.9865967365967365,495,14,75,61,50
7,14,200,0.18385571462447992,0.9523314282512385,-0.469254819845462,0.3918035720656603,0.1679887662396764,0.8699029985814632,-0.469254819845462,0.35799049713543596,0.1999211079968679,1.0373838264208928,-0.26029211332783553,0.7680644082560777,0.18670538892622535,0.9566438426108845,-0.469254819845462,0.3978763371843732,24,0.8853965183752418,0.22182114381499685,1.9865967365967365,486,14,76,62,51
9,10,150,0.18385571462447992,0.9523314282512385,-0.469254819845462,0.3918035720656603,0.1679887662396764,0.8699029985814632,-0.469254819845462,0.35799049713543596,0.1999211079968679,1.0373838264208928,-0.26029211332783553,0.7680644082560777,0.18670538892622535,0.9566438426108845,-0.469254819845462,0.3978763371843732,24,0.8853965183752418,0.22182114381499685,1.9865967365967365,490,14,77,63,52
9,10,200,0.18385571462447992,0.9523314282512385,-0.469254819845462,0.3918035720656603,0.1679887662396764,0.8699029985814632,-0.469254819845462,0.35799049713543596,0.1999211079968679,1.0373838264208928,-0.26029211332783553,0.7680644082560777,0.18670538892622535,0.9566438426108845,-0.469254819845462,0.3978763371843732,24,0.8853965183752418,0.22182114381499685,1.9865967365967365,481,14,78,64,53
7,10,300,0.17943666678116,0.9360080627053865,-0.46925499443719465,0.3823862695300005,0.16784522907551103,0.8733519043659316,-0.46925499443719465,0.3576844808584675,0.1913524355167957,1.0011263716845742,-0.2602927021956345,0.7351432979207243,0.18099844275683874,0.9337255862320654,-0.46925499443719465,0.3857144727333609,24,0.8853965183752418,0.2154880331817203,1.9865967365967365,530,13,79,78,79
11,14,200,0.1822785131116209,0.9505879716270087,-0.4692550738715452,0.388442284934181,0.1677799993967617,0.8774678599666542,-0.4692550738715452,0.3575454134411557,0.1970124609472248,1.0254008515328288,-0.26029231704612676,0.7568892665868119,0.18360523210160995,0.9439699283988597,-0.4692550738715452,0.39126957240289834,24,0.8792714377820761,0.2199936111639457,1.9865967365967365,430,13,80,75,69
11,14,250,0.1822785131116209,0.9505879716270087,-0.4692550738715452,0.388442284934181,0.1677799993967617,0.8774678599666542,-0.4692550738715452,0.3575454134411557,0.1970124609472248,1.0254008515328288,-0.26029231704612676,0.7568892665868119,0.18360523210160995,0.9439699283988597,-0.4692550738715452,0.39126957240289834,24,0.8792714377820761,0.2199936111639457,1.9865967365967365,432,13,81,76,70
5,14,300,0.17931136488801913,0.9349093596324932,-0.46925508770880364,0.38211917054225064,0.1677686413905004,0.8720250459195966,-0.46925508770880364,0.3575211985652658,0.1911799416711013,1.0003676112222624,-0.26029271973149415,0.7344805566145439,0.180841059818319,0.9323769022111605,-0.46925508770880364,0.3853790071862576,24,0.88571889103804,0.21538818998497464,1.9865967365967365,561,13,82,82,83
7,10,150,0.17931471819862765,0.9338830570806949,-0.46925529706840796,0.38212614608479784,0.16759696795676504,0.8694160871693687,-0.46925529706840796,0.3571551967634641,0.19135240329449732,1.0011262299000225,-0.26029271926157926,0.7351431259289244,0.1809983038471925,0.9337250067704325,-0.46925529706840796,0.3857139279576563,24,0.880883301096067,0.21551699441875818,1.9865967365967365,526,14,83,79,81
7,10,200,0.17931471819862765,0.9338830570806949,-0.46925529706840796,0.38212614608479784,0.16759696795676504,0.8694160871693687,-0.46925529706840796,0.3571551967634641,0.19135240329449732,1.0011262299000225,-0.26029271926157926,0.7351431259289244,0.1809983038471925,0.9337250067704325,-0.46925529706840796,0.3857139279576563,24,0.880883301096067,0.21551699441875818,1.9865967365967365,513,14,84,80,82
5,14,150,0.17918942916543346,0.9327898662118416,-0.4692553905780227,0.3818590745323357,0.16752039643222405,0.8681062418735985,-0.4692553905780227,0.3569919489382415,0.19117990938166773,1.00036746850409,-0.2602927368422322,0.7344803842818907,0.18084092080694636,0.9323763200681219,-0.4692553905780227,0.38537846221476296,24,0.8812056737588653,0.21541715122201252,1.9865967365967365,552,14,85,83,84
5,14,200,0.17918942916543346,0.9327898662118416,-0.4692553905780227,0.3818590745323357,0.16752039643222405,0.8681062418735985,-0.4692553905780227,0.3569919489382415,0.19117990938166773,1.00036746850409,-0.2602927368422322,0.7344803842818907,0.18084092080694636,0.9323763200681219,-0.4692553905780227,0.38537846221476296,24,0.8812056737588653,0.21541715122201252,1.9865967365967365,543,14,86,84,85
5,28,300,0.18272994940234488,0.9494214261840456,-0.46925698888376377,0.3894027233073509,0.16622158626669026,0.8654185156653442,-0.46925698888376377,0.3542229315797442,0.19941865405479087,1.035616860162141,-0.25313137783369044,0.787806931568202,0.18513642855443746,0.9503596886291786,-0.46925698888376377,0.39453099887724047,24,0.8891038039974211,0.22033792765947322,1.9865967365967365,524,13,87,52,62
11,28,200,0.18371210866190535,0.957174972357663,-0.4692571386314369,0.3914956077124192,0.16610085490023319,0.8720620601806124,-0.4692571386314369,0.3539655366451267,0.20147692684619156,1.043276150590644,-0.23447165733964992,0.8592805165970956,0.18584698941416988,0.9535132219137291,-0.4692571386314369,0.396045097909821,23,0.8800773694390716,0.23083661667180205,1.9055111555111555,368,12,88,3,56
9,28,300,0.18299887327448627,0.9519712076068628,-0.46925733884349696,0.3899755168997338,0.1659396905822943,0.8672712132717194,-0.46925733884349696,0.3536219401304605,0.20022457416175166,1.03830252805202,-0.23447170564100128,0.8539391719541407,0.18557066357313468,0.9518909579923436,-0.46925733884349696,0.3954560711410094,23,0.8868471953578336,0.2301078004926321,1.9055111555111555,405,12,89,20,60
11,21,300,0.1828863216172023,0.9516220835035634,-0.4692580866832341,0.38973504518560825,0.16534024799690017,0.864845845658236,-0.4692580866832341,0.3523439503526568,0.20058677425959925,1.0399763541207838,-0.23447171333166272,0.8554838935981465,0.1858008062882226,0.9529257001479776,-0.4692580866832341,0.39594588044605133,23,0.8860412637008381,0.22998707601039906,1.9055111555111555,391,12,90,8,61
7,14,100,0.17567997162975768,0.9172127541128965,-0.46925826773743473,0.3743779997245703,0.16519572088483447,0.8593565035100676,-0.46925826773743473,0.35203582385737925,0.1865230892549985,0.9776643665621059,-0.26029324930530207,0.7165882701637898,0.1764342111050523,0.9130466118755731,-0.46925826773743473,0.3759853011343702,24,0.8789490651192778,0.21166212763390477,1.9865967365967365,453,15,91,89,91
9,10,100,0.17567997162975768,0.9172127541128965,-0.46925826773743473,0.3743779997245703,0.16519572088483447,0.8593565035100676,-0.46925826773743473,0.35203582385737925,0.1865230892549985,0.9776643665621059,-0.26029324930530207,0.7165882701637898,0.1764342111050523,0.9130466118755731,-0.46925826773743473,0.3759853011343702,24,0.8789490651192778,0.21166212763390477,1.9865967365967365,450,15,92,90,92
7,10,100,0.17532611160887424,0.9155553614994433,-0.46925854531833844,0.3736236949929925,0.1649745918563903,0.8595547682142808,-0.46925854531833844,0.35156438492659486,0.18604086581379864,0.973901179558176,-0.26029330318759913,0.7147355061982323,0.1759900663038969,0.9109922548635542,-0.46925854531833844,0.3750385966535947,24,0.8805609284332688,0.21128205447175818,1.9865967365967365,481,15,93,92,94
5,14,100,0.17551605272677828,0.9157842919989041,-0.4692586413825546,0.37402838700990915,0.16489819101710035,0.8582544082529182,-0.4692586413825546,0.35140150116632607,0.18648786219319224,0.9757227932055507,-0.2602932742134989,0.7164528655482291,0.17622846527182578,0.9112903745276576,-0.4692586413825546,0.37554655307489315,24,0.8816892327530625,0.21153474843254683,1.9865967365967365,508,15,94,91,93
11,28,300,0.1814917151961517,0.9461630029240277,-0.46926285719392125,0.38675917433872437,0.1616078551681721,0.8501355058743194,-0.46926285719392125,0.344386632546518,0.2014763550552916,1.0432736630961006,-0.2344718102003458,0.8592775177670141,0.18584438667946857,0.953502419241153,-0.46926285719392125,0.39603472516613225,23,0.8858800773694391,0.2289615435450687,1.9055111555111555,382,12,95,4,77
