Date,baseline,0.50,0.60,0.70,baseline_return,challenger_0.60_return,baseline_position,challenger_0.60_position
2019-11-01,136303.9988186514,69986.59934875993,56924.47069531796,14025.84758399773,0.009567247208315921,0.009567247208315921,True,True
2019-11-04,137130.55737600717,70411.00379098697,57269.66532485162,14025.84758399773,0.006064081498118767,0.006064081498118323,True,True
2019-11-05,137122.37362791455,70406.80176680651,57266.247556242386,14025.84758399773,-5.9678515490713124e-05,-5.9678515490713124e-05,True,True
2019-11-06,136886.21404009862,70285.54335474165,57167.620519232776,14025.84758399773,-0.0017222542285969533,-0.0017222542285968423,True,True
2019-11-07,137280.70410121686,70488.0980713592,57332.37091627429,14025.84758399773,0.002881883058016843,0.002881883058016843,True,True
2019-11-08,137885.96742953718,70798.87634952262,57585.146292598794,14025.84758399773,0.004408946852968221,0.004408946852967999,True,True
2019-11-11,137652.4800859964,70678.99002698607,57487.635261665666,14025.84758399773,-0.0016933365149003343,-0.0016933365149002233,True,True
2019-11-12,138017.9094906225,70866.6232699832,57640.249092625396,14025.84758399773,0.0026547244510073398,0.0026547244510073398,True,True
2019-11-13,137951.43741427825,70832.49254296636,57612.48844147276,14025.84758399773,-0.00048161920861988783,-0.0004816192086197768,True,True
2019-11-14,137918.36839137334,70815.51293505346,57598.67786627623,14025.84758399773,-0.00023971495712360458,-0.00023971495712349356,True,True
2019-11-15,138881.87946783024,71310.23696560666,58001.0678072299,14025.84758399773,0.006986096831733901,0.006986096831734123,True,True
2019-11-18,139098.33125411696,71421.37621740022,58091.46429942542,14025.84758399773,0.001558531516970607,0.001558531516970607,True,True
2019-11-19,139269.68891826065,71509.36145840344,58163.02818908021,14025.84758399773,0.0012319174687340784,0.0012319174687338563,True,True
2019-11-20,138351.2719639468,71037.79143864055,57779.47085066726,14025.84758399773,-0.006594521474467263,-0.006594521474467485,True,True
2019-11-21,138048.47328451945,70882.31654396333,57653.01341212524,14025.84758399773,-0.0021886223027011154,-0.0021886223027007823,True,True
2019-11-22,138155.86410132682,70937.45739188248,57697.86290632408,14025.84758399773,0.000777921075490795,0.000777921075490573,True,True
2019-11-25,139824.01259008603,71793.98427993336,58394.52969957167,14025.84758399773,0.012074395101577151,0.012074395101577151,True,True
2019-11-26,140054.8276893517,71912.4985129416,58490.92472442832,14025.84758399773,0.0016507543660781998,0.0016507543660781998,True,True
2019-11-27,141039.54970474253,72418.1135041258,58902.172963614095,14025.84758399773,0.007030975166204323,0.007030975166204323,True,True
2019-11-29,140354.28606343508,72066.25829570845,58615.98715537474,14025.84758399773,-0.004858662997308305,-0.004858662997308083,True,True
2019-12-02,138777.32791056522,71256.55396281133,57957.40406948731,14025.84758399773,-0.011235553947794186,-0.011235553947794297,True,True
2019-12-03,137866.7606738096,70789.01445603785,57577.124998924046,14025.84758399773,-0.006561354440708378,-0.006561354440708489,True,True
2019-12-04,138564.717475424,71147.38708971474,57868.61183602674,14025.84758399773,0.005062545882729141,0.0050625458827293635,True,True
2019-12-05,138762.9645975863,71249.17898159663,57951.40553682618,14025.84758399773,0.001430718625738736,0.001430718625738514,True,True
2019-12-06,140248.8994298341,72012.1465149355,58571.97466573325,14025.84758399773,0.010708439651437418,0.010708439651437196,True,True
2019-12-09,139670.52555953237,71715.17488765073,58330.42910055338,14025.84758399773,-0.004123910224273053,-0.004123910224272831,True,True
2019-12-10,139529.39765875132,71642.7114094366,58271.49002963888,14025.84758399773,-0.0010104343791625947,-0.0010104343791624837,True,True
2019-12-11,140336.4154298451,72057.08244698784,58608.52386473824,14025.84758399773,0.005783854762044571,0.005783854762044571,True,True
2019-12-12,141409.9895673845,72608.31941498852,59056.87930596724,14025.84758399773,0.007650003986856113,0.007650003986856113,True,True
2019-12-13,141757.71535368773,72786.86256486057,59202.09959667023,14025.84758399773,0.002458990254981419,0.002458990254981419,True,True
2019-12-16,143137.59549126567,73495.37529504442,59778.37723441669,14025.84758399773,0.009734074326290587,0.00973407432629081,True,True
2019-12-17,143227.28268975025,73541.42604983853,59815.83318835882,14025.84758399773,0.0006265803067095899,0.0006265803067093678,True,True
2019-12-18,143309.45420121096,73583.61780283421,59850.15037521081,14025.84758399773,0.0005737140991406431,0.000573714099140421,True,True
2019-12-19,144322.73582729246,74103.89700085229,60273.32592933907,14025.84758399773,0.0070705846430676456,0.007070584643067868,True,True
2019-12-20,144944.03262126364,74422.90781618562,60532.79734212252,14025.84758399773,0.004304912808157146,0.004304912808157146,True,True
2019-12-23,145236.643369392,74573.15161953615,60655.00000749794,14025.84758399773,0.0020187843737793365,0.0020187843737793365,True,True
2019-12-24,145295.0987129108,74603.16607796805,60679.41264042112,14025.84758399773,0.0004024834378066888,0.0004024834378066888,True,True
2019-12-26,146611.17901841967,75278.92017066338,61229.04563309141,14025.84758399773,0.00905798142654013,0.009057981426539907,True,True
2019-12-27,146488.7568275646,75216.06131914743,61177.91860471231,14025.84758399773,-0.0008350126618905662,-0.0008350126618904552,True,True
2019-12-30,145465.78831598567,74690.8082965892,60750.69752855678,14025.84758399773,-0.006983256146975703,-0.006983256146975481,True,True
2019-12-31,145855.60194962242,74890.9618565322,60913.49491496445,14025.84758399773,0.002679761599957642,0.002679761599957642,True,True
2020-01-02,148179.6193926625,76084.25096818898,61884.07144961003,14025.84758399773,0.015933686550090753,0.01593368655009053,True,True
2020-01-03,146871.55581997905,75412.61314407858,61337.78647516919,14025.84758399773,-0.008827553870395688,-0.008827553870395688,True,True
2020-01-06,147783.62619413945,75880.92445121174,61718.69329915049,14025.84758399773,0.006209986467892614,0.006209986467892836,True,True
2020-01-07,147749.22104909702,75863.2587985347,61704.32472091572,14025.84758399773,-0.00023280755743015913,-0.00023280755743038117,True,True
2020-01-08,148850.1856904567,76428.55968420063,62164.11922442874,14025.84758399773,0.007451576621130496,0.007451576621130496,True,True
2020-01-09,150140.54564481726,77091.10741518589,62703.01065861282,14025.84758399773,0.008668850148725538,0.008668850148725538,True,True
2020-01-10,149756.57754553237,76893.95530108608,62542.654535497466,14025.84758399773,-0.0025573911273323313,-0.0025573911273322203,True,True
2020-01-13,151493.70333964378,77785.8992500866,63268.1282355944,14025.84758399773,0.011599662749926631,0.01159966274992641,True,True
2020-01-14,150871.90549987098,77466.63116796671,63008.447571671604,14025.84758399773,-0.004104446759603975,-0.004104446759603975,True,True
2020-01-15,150909.48393499022,77485.92617695866,63024.14140712223,14025.84758399773,0.0002490751011245962,0.00024907510112481823,True,True
2020-01-16,152401.43131685702,78251.98091173623,63647.221549701375,14025.84758399773,0.009886372565620194,0.009886372565620194,True,True
2020-01-17,153215.29671390585,78669.86792870378,63987.11515037173,14025.84758399773,0.005340273972602727,0.005340273972602727,True,True
2020-01-21,153096.7158741963,78608.98145588477,63937.59238072757,14025.84758399773,-0.0007739490915908975,-0.0007739490915910086,True,True
2020-01-22,153463.31438569273,78797.21498805055,64090.69446434577,14025.84758399773,0.002394555032765533,0.002394555032765755,True,True
2020-01-23,153937.63774453098,79040.76087932652,64288.78554292237,14025.84758399773,0.0030907931366981334,0.0030907931366979113,True,True
2020-01-24,152676.50546192977,78393.22037755718,63762.10042519985,14025.84758399773,-0.008192488211974047,-0.008192488211974047,True,True
2020-01-27,149515.07346916618,76769.95270996458,62441.79548633487,14025.84758399773,-0.02070673535000389,-0.02070673535000389,True,True
2020-01-28,151832.41030151836,77959.81159780058,63409.582005789234,14025.84758399773,0.015499018116257535,0.015499018116257757,True,True
2020-01-29,152010.7826068843,78051.39857381563,63484.075411394806,14025.84758399773,0.0011747972979663235,0.0011747972979663235,True,True
2020-01-30,152586.65124817804,78347.08386716759,63724.57472087795,14025.84758399773,0.0037883407441101635,0.0037883407441101635,True,True
2020-01-31,150171.9445150502,77107.2294671436,62716.12373001155,14025.84758399773,-0.015825150584112158,-0.015825150584112047,True,True
2020-02-03,152421.97419472222,78262.52884998516,63655.800846414386,14025.84758399773,0.014983022873799934,0.014983022873799934,True,True
2020-02-04,155893.05249286824,80044.7873916713,65105.4229893924,14025.84758399773,0.022772820759503043,0.022772820759503043,True,True
2020-02-05,156451.21751583915,80331.38259189819,65338.52875861882,14025.84758399773,0.003580435523234282,0.003580435523234504,True,True
2020-02-06,157761.2852717289,81004.0494831548,65885.65073761702,14025.84758399773,0.008373650117213804,0.008373650117214027,True,True
2020-02-07,157012.72284415393,80619.69290403544,65573.02953544084,14025.84758399773,-0.004744905737080196,-0.004744905737080085,True,True
2020-02-10,158945.75754668686,81612.22816658058,66380.32043102029,14025.84758399773,0.012311325270446982,0.012311325270446982,True,True
2020-02-11,158962.79310394093,81620.9752373236,66387.4349697579,14025.84758399773,0.00010717843317764597,0.00010717843317742393,True,True
2020-02-12,160555.11666139288,82438.56908500852,67052.43509058513,14025.84758399773,0.010016957593408593,0.010016957593408593,True,True
2020-02-13,160262.83994379896,82288.49679284904,66930.37192596927,14025.84758399773,-0.0018204135979691394,-0.0018204135979693614,True,True
2020-02-14,160728.4785087429,82527.58339315798,67124.83598479729,14025.84758399773,0.002905468074241302,0.002905468074241524,True,True
2020-02-18,160832.36200493915,82580.92337357123,67168.22072102074,14025.84758399773,0.0006463291207636779,0.0006463291207634558,True,True
2020-02-19,162317.6287761181,83343.54788452802,67788.51084840868,14025.84758399773,0.009234875075287086,0.009234875075287086,True,True
2020-02-20,160799.45999730146,82564.02952125386,67154.479896204,14025.84758399773,-0.009353073909862397,-0.00935307390986262,True,True
2020-02-21,157774.14544730302,81010.6526640098,65891.02151686011,14025.84758399773,-0.018814208393791887,-0.018814208393791776,True,True
2020-02-24,151643.68304958622,77862.9077748633,63330.76407663727,14025.84758399773,-0.038855937899941795,-0.038855937899941795,True,True
2020-02-25,147555.6503544162,75763.86806332733,61623.48403075011,14025.84758399773,-0.02695814697294896,-0.026958146972949293,True,True
2020-02-26,148358.8288659676,76175.78125575474,61958.332109393195,14025.84758399773,0.005443224367364108,0.005433773891719618,False,False
2020-02-27,148358.8288659676,76175.78125575474,61958.332109393195,14025.84758399773,0.0,0.0,False,False
2020-02-28,148358.8288659676,76175.78125575474,61958.332109393195,14025.84758399773,0.0,0.0,False,False
2020-03-02,148358.8288659676,76175.78125575474,61958.332109393195,14514.489214294206,0.0,0.0,False,False
2020-03-03,148358.8288659676,76175.78125575474,61958.332109393195,14051.01525429877,0.0,0.0,False,False
2020-03-04,148358.8288659676,76175.78125575474,61958.332109393195,14297.128341368192,0.0,0.0,False,False
2020-03-05,148358.8288659676,76175.78125575474,61958.332109393195,14297.128341368192,0.0,0.0,False,False
2020-03-06,148358.8288659676,76175.78125575474,61958.332109393195,14297.128341368192,0.0,0.0,False,False
2020-03-09,148358.8288659676,76175.78125575474,61958.332109393195,14297.128341368192,0.0,0.0,False,False
2020-03-10,148358.8288659676,76175.78125575474,61958.332109393195,14297.128341368192,0.0,0.0,False,False
2020-03-11,148358.8288659676,76175.78125575474,61958.332109393195,14297.128341368192,0.0,0.0,False,False
2020-03-12,148358.8288659676,76175.78125575474,61958.332109393195,14297.128341368192,0.0,0.0,False,False
2020-03-13,148358.8288659676,76175.78125575474,61958.332109393195,14297.128341368192,0.0,0.0,False,False
2020-03-16,138689.85169580407,76175.78125575474,61958.332109393195,14297.128341368192,-0.06517291383378887,0.0,True,False
2020-03-17,147650.2720767045,79010.22352911976,64263.56043997494,14297.128341368192,0.0646076138328695,0.03720610694477133,True,True
2020-03-18,141747.9751937501,75851.80201388417,61694.63451022545,14297.128341368192,-0.03997484596498502,-0.039974845964984906,True,True
2020-03-19,143987.04313468814,77049.96613523772,62669.17032331849,14297.128341368192,0.015796119400488973,0.01579611940048875,True,True
2020-03-20,138174.43540341768,73939.53884190918,60139.280855466306,14297.128341368192,-0.040368963795119006,-0.040368963795118895,True,True
2020-03-23,138423.94509191287,74073.05580725853,60247.87788492955,14393.194284097177,0.0018057586974515871,0.0018057586974515871,True,True
2020-03-24,149228.12946547035,79854.56240659028,64950.30982582056,15516.603421631606,0.07805141203267651,0.07805141203267629,True,True
2020-03-25,147564.5339889714,78964.3435901161,64226.243646002615,15343.62429661465,-0.011148001938092289,-0.011148001938092289,True,True
2020-03-26,156010.32829027565,83483.8347244118,67902.20580246582,16221.81020716268,0.057234581189647304,0.057234581189647304,True,True
2020-03-27,149910.675762977,80219.80477815165,65247.38245986294,15587.573956833316,-0.03909774816927192,-0.039097748169271807,True,True
2020-03-30,155849.91509387174,83397.99483853398,67832.38728471113,16205.13059078532,0.03961852150066503,0.03961852150066503,True,True
2020-03-31,154358.1908992341,82599.74732835747,67183.12665963035,16050.022483315535,-0.009571543197435473,-0.009571543197435473,True,True
2020-04-01,147894.052722471,79140.6747842592,64369.66395094697,15377.887350946472,-0.04187751967748121,-0.04187751967748121,True,True
2020-04-02,150844.90483415188,80719.72697065923,65653.99794072733,15684.71423497192,0.0199524731208649,0.019952473120864678,True,True
