basket_size,horizon_years,qqq_pct,stock_pct,n_windows_rolling,total_return_mean,total_return_median,total_return_std,total_return_p25,total_return_p75,final_value_mean,final_value_median,final_value_std,final_value_p25,final_value_p75,cagr_mean,cagr_median,cagr_std,cagr_p25,cagr_p75,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_p25,max_drawdown_p75,sharpe_ratio_mean,sharpe_ratio_median,sharpe_ratio_std,sharpe_ratio_p25,sharpe_ratio_p75,pct_windows_positive,n_windows_nonoverlap,cagr_nonoverlap_mean,cagr_nonoverlap_std,cagr_nonoverlap_tstat,cagr_nonoverlap_pvalue,sharpe_nonoverlap_mean,sharpe_nonoverlap_std,sharpe_nonoverlap_tstat,sharpe_nonoverlap_pvalue
3,5,68,32,5032,1.292437,1.218429,0.714174,0.655349,1.700954,22924.370046,22184.290995,7141.741625,16553.489693,27009.541395,0.171361,0.172769,0.073568,0.106115,0.219802,-0.335759,-0.319104,0.138595,-0.489239,-0.179772,0.836476,0.929965,0.310541,0.507173,1.08048,0.9982,4,0.138542,0.10297,2.690918,0.096823,0.69864,0.404371,3.455439,0.066981
3,5,69,31,5032,1.281626,1.210552,0.708907,0.647379,1.687964,22816.257088,22105.518379,7089.074316,16473.792006,26879.641991,0.170272,0.17185,0.073465,0.105095,0.218686,-0.335675,-0.31832,0.138797,-0.490356,-0.179954,0.833735,0.927682,0.311591,0.503452,1.077229,0.9978,4,0.137437,0.103346,2.659733,0.098606,0.695846,0.406374,3.424655,0.067806
3,5,70,30,5032,1.270814,1.205533,0.703738,0.638828,1.674692,22708.144131,22055.328896,7037.382137,16388.282892,26746.923127,0.169178,0.171511,0.073371,0.103856,0.217495,-0.335613,-0.31753,0.138992,-0.491492,-0.180135,0.830947,0.924838,0.312658,0.500217,1.07487,0.9974,4,0.136324,0.103736,2.628285,0.100466,0.693012,0.408408,3.393726,0.068658
3,5,71,29,5032,1.260003,1.200959,0.698669,0.631491,1.65932,22600.031174,22009.592456,6986.686731,16314.910007,26593.19961,0.168077,0.170976,0.073286,0.102908,0.216192,-0.335556,-0.316732,0.139198,-0.492647,-0.180316,0.828108,0.922619,0.313743,0.495815,1.072596,0.9968,4,0.135204,0.10414,2.59658,0.102406,0.690139,0.410473,3.362655,0.069539
3,5,72,28,5032,1.249192,1.196756,0.693701,0.623549,1.642965,22491.918217,21967.556806,6937.009952,16235.493282,26429.646341,0.166969,0.170424,0.07321,0.101794,0.214711,-0.335503,-0.315926,0.139414,-0.49382,-0.180498,0.82522,0.919343,0.314846,0.49264,1.069886,0.9966,4,0.134077,0.104558,2.564628,0.104431,0.687225,0.412569,3.331445,0.07045
3,5,73,27,5032,1.238381,1.193604,0.688837,0.613881,1.630676,22383.805259,21936.037688,6888.373837,16138.813716,26306.76312,0.165855,0.17009,0.073143,0.100498,0.213543,-0.335452,-0.315113,0.139639,-0.49501,-0.180679,0.822281,0.916599,0.315968,0.489698,1.067897,0.9964,4,0.132941,0.104991,2.532435,0.106544,0.68427,0.414696,3.300099,0.071391
3,5,74,26,5032,1.227569,1.18847,0.68408,0.606158,1.618302,22275.692302,21884.699351,6840.800583,16061.575327,26183.015874,0.164734,0.1696,0.073086,0.099444,0.212365,-0.335403,-0.314293,0.139873,-0.496214,-0.18086,0.819289,0.912877,0.31711,0.486577,1.064918,0.9954,4,0.131798,0.105438,2.500012,0.10875,0.681273,0.416856,3.26862,0.072365
3,5,75,25,5032,1.216758,1.184204,0.679431,0.599064,1.608896,22167.579345,21842.036164,6794.312517,15990.641693,26088.959409,0.163606,0.169092,0.073038,0.098463,0.211449,-0.335356,-0.313464,0.140115,-0.497259,-0.18104,0.816245,0.910297,0.318272,0.48278,1.062563,0.995,4,0.130646,0.105899,2.467365,0.111054,0.678233,0.419049,3.237011,0.073373
3,5,76,24,5032,1.205947,1.179319,0.674893,0.59393,1.600062,22059.466387,21793.189055,6748.932062,15939.299374,26000.623713,0.162471,0.168692,0.073001,0.097749,0.21064,-0.335313,-0.312628,0.140367,-0.498301,-0.181221,0.813147,0.906835,0.319454,0.479263,1.061085,0.9936,4,0.129487,0.106376,2.434505,0.113459,0.675151,0.421275,3.205274,0.074415
3,5,77,23,5032,1.195135,1.173352,0.670468,0.585822,1.590978,21951.35343,21733.520975,6704.68171,15858.218816,25909.775051,0.161328,0.168054,0.072974,0.096607,0.209768,-0.335275,-0.311783,0.140633,-0.49896,-0.181402,0.809994,0.90371,0.320658,0.475876,1.057757,0.9924,4,0.128319,0.106868,2.401439,0.115972,0.672025,0.423535,3.173412,0.075494
3,5,78,22,5032,1.184324,1.167585,0.666158,0.577439,1.579918,21843.240473,21675.846786,6661.583982,15774.39425,25799.176621,0.160179,0.167361,0.072958,0.09545,0.208735,-0.335242,-0.31093,0.140909,-0.499655,-0.181582,0.806785,0.899791,0.321885,0.472755,1.054798,0.9909,4,0.127143,0.107376,2.368177,0.118596,0.668855,0.425828,3.141428,0.07661
3,5,79,21,5032,1.173513,1.164003,0.661966,0.568633,1.569258,21735.127515,21640.026113,6619.66139,15686.332398,25692.584785,0.159022,0.166998,0.072953,0.094231,0.207753,-0.335214,-0.310069,0.141192,-0.50035,-0.181763,0.803519,0.895885,0.323134,0.470002,1.051577,0.9891,4,0.125958,0.1079,2.334728,0.121338,0.66564,0.428157,3.109325,0.077767
3,5,80,20,5032,1.162701,1.158732,0.657894,0.560762,1.556754,21627.014558,21587.322099,6578.936399,15607.622048,25567.540494,0.157858,0.166424,0.072959,0.093132,0.206656,-0.335191,-0.3092,0.141479,-0.501045,-0.181943,0.800196,0.892492,0.324407,0.465966,1.050194,0.9873,4,0.124764,0.108439,2.3011,0.124203,0.662379,0.430521,3.077105,0.078964
3,5,81,19,5032,1.15189,1.153809,0.653943,0.552637,1.546535,21518.901601,21538.087476,6539.431383,15526.369798,25465.345604,0.156686,0.165831,0.072977,0.091992,0.205594,-0.335173,-0.308322,0.141776,-0.501713,-0.182123,0.796813,0.888081,0.325706,0.462609,1.048436,0.9847,4,0.123562,0.108995,2.267302,0.127197,0.659073,0.432921,3.044771,0.080205
3,5,82,18,5032,1.141079,1.147864,0.650117,0.545335,1.535485,21410.788644,21478.637474,6501.168583,15453.345241,25354.850864,0.155507,0.165255,0.073006,0.090998,0.204601,-0.335162,-0.307435,0.14208,-0.502409,-0.182303,0.793371,0.883716,0.327029,0.459009,1.04548,0.9839,4,0.12235,0.109567,2.233345,0.130326,0.65572,0.435358,3.012325,0.081491
3,5,83,17,5032,1.130268,1.142732,0.646417,0.538714,1.526285,21302.675686,21427.316901,6464.170057,15387.14216,25262.847483,0.154319,0.164669,0.073048,0.090026,0.203747,-0.335159,-0.306542,0.142393,-0.503105,-0.182483,0.789868,0.880479,0.32838,0.455574,1.042736,0.9815,4,0.121129,0.110156,2.199236,0.133596,0.652319,0.437831,2.97977,0.082824
3,5,84,16,5032,1.119456,1.136345,0.642846,0.5322,1.516055,21194.562729,21363.446527,6428.457635,15322.001484,25160.552929,0.153124,0.163974,0.073103,0.089063,0.202734,-0.335158,-0.305637,0.142716,-0.503801,-0.182663,0.786302,0.875914,0.329758,0.452474,1.041065,0.9787,4,0.119899,0.110762,2.164985,0.137015,0.64887,0.440343,2.947109,0.084205
3,5,85,15,5032,1.108645,1.129373,0.639405,0.526473,1.504797,21086.449772,21293.734348,6394.052866,15264.728957,25047.973084,0.15192,0.163236,0.07317,0.088286,0.20164,-0.33516,-0.304794,0.143048,-0.504498,-0.182843,0.782674,0.872016,0.331165,0.44945,1.040018,0.9767,4,0.118659,0.111386,2.130601,0.140589,0.645372,0.442893,2.914343,0.085638
3,5,86,14,5032,1.097834,1.120731,0.636098,0.519044,1.493867,20978.336814,21207.306742,6360.976968,15190.439021,24938.669407,0.150708,0.162291,0.073251,0.087259,0.200673,-0.335162,-0.303922,0.143388,-0.505194,-0.183023,0.778981,0.867743,0.332602,0.446669,1.038548,0.974,4,0.117409,0.112027,2.096093,0.144326,0.641824,0.445483,2.881475,0.087125
3,5,87,13,5032,1.087022,1.112593,0.632925,0.512228,1.484581,20870.223857,21125.930784,6329.250776,15122.280504,24845.813798,0.149488,0.161309,0.073345,0.086251,0.199788,-0.335165,-0.303648,0.143736,-0.505891,-0.183202,0.775223,0.861345,0.33407,0.44304,1.036588,0.9702,4,0.11615,0.112686,2.06147,0.148232,0.638226,0.448112,2.848508,0.088667
3,5,88,12,5032,1.076211,1.101882,0.629889,0.505269,1.475602,20762.1109,21018.815206,6298.894684,15052.689199,24756.017017,0.148259,0.160159,0.073453,0.08524,0.198801,-0.335171,-0.303387,0.144092,-0.506588,-0.183382,0.771397,0.856044,0.33557,0.440935,1.03485,0.9672,4,0.11488,0.113364,2.026742,0.152317,0.634577,0.450783,2.815443,0.090268
3,5,89,11,5032,1.0654,1.095399,0.626993,0.498349,1.466468,20653.997942,20953.991231,6269.928591,14983.492827,24664.682802,0.147022,0.159476,0.073575,0.084216,0.197986,-0.33519,-0.303127,0.14445,-0.507262,-0.183561,0.767505,0.850603,0.337103,0.437745,1.032902,0.9636,4,0.113599,0.11406,1.991917,0.156588,0.630876,0.453495,2.782284,0.09193
3,5,90,10,5032,1.054588,1.090224,0.624237,0.493024,1.457254,20545.884985,20902.237083,6242.371849,14930.236747,24572.536028,0.145775,0.158865,0.073712,0.083473,0.197116,-0.335224,-0.302866,0.144811,-0.507961,-0.18374,0.763542,0.844782,0.338672,0.435776,1.031361,0.9601,4,0.112308,0.114775,1.957004,0.161053,0.627122,0.456249,2.749031,0.093656
3,5,91,9,5032,1.043777,1.082769,0.621624,0.486286,1.450164,20437.772028,20827.693893,6216.243199,14862.862548,24501.635647,0.144519,0.158119,0.073864,0.082503,0.196404,-0.335262,-0.302606,0.145178,-0.50866,-0.183919,0.75951,0.838265,0.340276,0.432387,1.02881,0.9583,4,0.111006,0.11551,1.922012,0.165722,0.623314,0.459047,2.715688,0.095449
3,5,92,8,5032,1.032966,1.074637,0.619156,0.478632,1.443603,20329.659071,20746.368507,6191.560722,14786.319681,24436.029788,0.143254,0.157209,0.074032,0.081373,0.19572,-0.335301,-0.302354,0.145554,-0.509359,-0.183522,0.755406,0.832929,0.341918,0.42863,1.026407,0.9545,4,0.109692,0.116264,1.88695,0.170603,0.619453,0.461889,2.682256,0.097313
3,5,93,7,5032,1.022155,1.066409,0.616834,0.471758,1.433675,20221.546113,20664.088341,6168.341778,14717.583436,24336.752862,0.14198,0.156249,0.074214,0.080352,0.194722,-0.335343,-0.302092,0.145938,-0.510058,-0.181736,0.751229,0.827088,0.3436,0.424445,1.024546,0.9525,4,0.108368,0.117039,1.851826,0.175707,0.615536,0.464777,2.648738,0.099249
3,5,94,6,5032,1.011343,1.060148,0.61466,0.464476,1.425113,20113.433156,20601.484493,6146.602953,14644.764907,24251.133378,0.140696,0.155586,0.074414,0.079286,0.193925,-0.335395,-0.30183,0.146327,-0.510757,-0.180317,0.746979,0.821864,0.345322,0.420495,1.02298,0.9507,4,0.107031,0.117834,1.81665,0.181041,0.611563,0.46771,2.615136,0.101262
3,5,95,5,5032,1.000532,1.055964,0.612636,0.456905,1.415764,20005.320199,20559.636837,6126.360003,14569.047331,24157.641888,0.139402,0.155064,0.074629,0.078199,0.193049,-0.335468,-0.301569,0.146714,-0.511457,-0.179345,0.742652,0.814753,0.347087,0.416344,1.021216,0.9483,4,0.105683,0.11865,1.781429,0.186618,0.607533,0.470691,2.581451,0.103356
3,5,96,4,5032,0.989721,1.050505,0.610763,0.449247,1.40837,19897.207241,20505.052369,6107.627802,14492.467919,24083.695101,0.138098,0.1545,0.074862,0.077077,0.192202,-0.335551,-0.301307,0.147111,-0.512156,-0.178358,0.738249,0.808094,0.348895,0.411614,1.018272,0.9477,4,0.104323,0.119487,1.746171,0.192445,0.603445,0.47372,2.547686,0.105533
3,5,97,3,5032,0.978909,1.042703,0.609042,0.440625,1.397366,19789.094284,20427.034785,6090.42029,14406.247345,23973.662234,0.136784,0.153585,0.075111,0.075776,0.191125,-0.335636,-0.301045,0.147517,-0.512856,-0.177354,0.733769,0.803168,0.35075,0.406538,1.016557,0.9465,4,0.102949,0.120346,1.710885,0.198535,0.599298,0.476799,2.513843,0.107799
3,5,98,2,5032,0.968098,1.03459,0.607475,0.432337,1.387804,19680.981327,20345.896036,6074.750422,14323.372421,23878.036609,0.13546,0.152711,0.075379,0.074517,0.190177,-0.335723,-0.300783,0.147932,-0.513556,-0.176334,0.729208,0.796809,0.352652,0.403629,1.015444,0.9426,4,0.101564,0.121228,1.67558,0.204897,0.595092,0.479928,2.479923,0.110158
3,5,99,1,5032,0.957287,1.025527,0.606063,0.423138,1.3802,19572.86837,20255.265669,6060.630127,14231.377217,23802.002071,0.134124,0.151655,0.075664,0.073102,0.189471,-0.335813,-0.30052,0.148356,-0.514256,-0.175297,0.724567,0.791386,0.354603,0.39874,1.013737,0.9394,4,0.100165,0.122132,1.640261,0.211543,0.590825,0.483109,2.445929,0.112613
3,5,100,0,5032,0.946476,1.015857,0.604807,0.413237,1.368712,19464.755412,20158.574696,6048.070256,14132.372075,23687.120691,0.132778,0.150536,0.075969,0.0717,0.188355,-0.335909,-0.300258,0.148787,-0.514956,-0.174242,0.719844,0.784538,0.356606,0.394099,1.011612,0.9362,4,0.098752,0.12306,1.604939,0.218483,0.586496,0.486343,2.411862,0.11517
3,10,0,100,3773,6.817544,5.459037,3.778218,4.110177,7.962749,78175.44127,64590.365671,37782.177909,51101.765413,89627.486138,0.217722,0.205153,0.051852,0.177208,0.245283,-0.429949,-0.480005,0.103973,-0.499865,-0.390664,0.90327,0.877203,0.164895,0.764082,1.057649,1.0,2,0.198359,0.056172,4.993927,0.307478,0.830361,0.318805,3.683471,0.322082
3,10,1,99,3773,6.778084,5.428682,3.749411,4.088605,7.925263,77780.839754,64286.821053,37494.105734,50886.048058,89252.633593,0.217146,0.204522,0.051742,0.176658,0.24472,-0.429724,-0.479943,0.103878,-0.49894,-0.390778,0.902582,0.876414,0.165276,0.76348,1.057313,1.0,2,0.197715,0.056515,4.947596,0.307815,0.829377,0.320323,3.661667,0.322453
3,10,2,98,3773,6.738624,5.398721,3.720639,4.068337,7.898933,77386.238237,63987.211003,37206.394832,50683.370031,88989.32713,0.216567,0.203986,0.051633,0.176231,0.244288,-0.429501,-0.47988,0.103776,-0.498008,-0.390892,0.901883,0.875058,0.165659,0.763221,1.057164,1.0,2,0.197069,0.05686,4.90143,0.308161,0.828377,0.321847,3.639932,0.322829
3,10,3,97,3773,6.699164,5.367094,3.691905,4.048944,7.866815,76991.636721,63670.935424,36919.05365,50489.439677,88668.15029,0.215986,0.203457,0.051523,0.175738,0.243866,-0.429278,-0.479817,0.103667,-0.497068,-0.391005,0.901172,0.873987,0.166046,0.76257,1.056638,1.0,2,0.196418,0.05721,4.855427,0.308515,0.827361,0.323377,3.618265,0.32321
3,10,4,96,3773,6.659704,5.337232,3.663209,4.026048,7.832832,76597.035204,63372.316714,36632.090887,50260.484399,88328.317356,0.215401,0.202898,0.051412,0.175242,0.243427,-0.429054,-0.479753,0.103558,-0.49612,-0.391119,0.900449,0.873092,0.166435,0.762174,1.056374,1.0,2,0.195764,0.057562,4.809589,0.308877,0.826329,0.324914,3.596663,0.323596
3,10,5,95,3773,6.620243,5.316211,3.634552,4.005645,7.799432,76202.433687,63162.105804,36345.515508,50056.45075,87994.322246,0.214814,0.202458,0.051302,0.17475,0.24289,-0.428828,-0.479689,0.103449,-0.495165,-0.39122,0.899713,0.872249,0.166826,0.761296,1.056119,1.0,2,0.195106,0.057919,4.763912,0.309247,0.825279,0.326456,3.575124,0.323987
3,10,6,94,3773,6.580783,5.292487,3.605934,3.980286,7.763847,75807.832171,62924.870772,36059.336748,49802.861592,87638.470015,0.214224,0.201972,0.051192,0.174183,0.24246,-0.4286,-0.479624,0.103341,-0.494202,-0.391331,0.898965,0.870505,0.16722,0.760242,1.056151,1.0,2,0.194444,0.058279,4.718399,0.309627,0.824213,0.328005,3.553646,0.324384
3,10,7,93,3773,6.541323,5.268879,3.577356,3.965468,7.719727,75413.230654,62688.792457,35773.564126,49654.681978,87197.270778,0.213631,0.201552,0.051082,0.173831,0.241812,-0.42837,-0.479558,0.103233,-0.493231,-0.391442,0.898204,0.868885,0.167617,0.759185,1.055691,1.0,2,0.193778,0.058643,4.673046,0.310015,0.82313,0.32956,3.532226,0.324786
3,10,8,92,3773,6.501863,5.234775,3.548821,3.948553,7.686342,75018.629138,62347.747911,35488.207452,49485.531815,86863.421096,0.213035,0.200948,0.050971,0.173379,0.2413,-0.428139,-0.479492,0.103122,-0.492252,-0.391553,0.89743,0.867398,0.168016,0.758345,1.055381,1.0,2,0.193108,0.059011,4.627854,0.310413,0.822029,0.331123,3.510861,0.325193
3,10,9,91,3773,6.462403,5.20728,3.520328,3.926026,7.653756,74624.027621,62072.800427,35203.276843,49260.256339,86537.557095,0.212436,0.200363,0.050861,0.172904,0.240822,-0.427907,-0.479425,0.103011,-0.491265,-0.391665,0.896643,0.866093,0.168417,0.757872,1.055163,1.0,2,0.192434,0.059383,4.582822,0.310821,0.820911,0.332691,3.489551,0.325607
3,10,10,90,3773,6.422943,5.175837,3.491878,3.910412,7.620552,74229.426104,61758.373794,34918.782728,49104.12195,86205.518225,0.211833,0.199774,0.05075,0.172472,0.240353,-0.427673,-0.479358,0.1029,-0.49027,-0.391776,0.895842,0.864626,0.168822,0.757208,1.054867,1.0,2,0.191756,0.059759,4.53795,0.311239,0.819775,0.334267,3.468292,0.326026
3,10,11,89,3773,6.383482,5.146587,3.463474,3.892947,7.582531,73834.824588,61465.867327,34634.735863,48929.465952,85825.307222,0.211228,0.199159,0.050639,0.172074,0.239891,-0.427436,-0.47929,0.102789,-0.489267,-0.391887,0.895028,0.86284,0.169229,0.756373,1.054475,1.0,2,0.191074,0.060139,4.493236,0.311667,0.818621,0.335851,3.447082,0.326451
3,10,12,88,3773,6.344022,5.112022,3.435115,3.874407,7.54735,73440.223071,61120.217829,34351.147343,48744.066488,85473.502736,0.21062,0.198434,0.050529,0.171649,0.239428,-0.427197,-0.479221,0.102679,-0.488255,-0.391998,0.8942,0.861189,0.169639,0.755718,1.05412,1.0,2,0.190388,0.060523,4.44868,0.312105,0.817448,0.337441,3.425919,0.326883
3,10,13,87,3773,6.304562,5.07749,3.406803,3.849264,7.516081,73045.621555,60774.898695,34068.028614,48492.643345,85160.812563,0.210008,0.197856,0.050418,0.171004,0.238836,-0.426956,-0.479152,0.10257,-0.487236,-0.39211,0.893358,0.859521,0.170051,0.755116,1.053979,1.0,2,0.189698,0.060912,4.404281,0.312555,0.816256,0.339039,3.404801,0.327321
3,10,14,86,3773,6.265102,5.056581,3.378539,3.828509,7.485482,72651.020038,60565.810901,33785.391487,48285.089321,84854.816635,0.209393,0.197384,0.050308,0.17053,0.238411,-0.426713,-0.479081,0.102461,-0.486207,-0.392221,0.892501,0.857835,0.170466,0.754322,1.053509,1.0,2,0.189003,0.061305,4.360039,0.313016,0.815046,0.340645,3.383725,0.327765
3,10,15,85,3773,6.225642,5.016805,3.350325,3.812149,7.447766,72256.418521,60168.052876,33503.248149,48121.492917,84477.664559,0.208775,0.196646,0.050197,0.170149,0.237959,-0.426467,-0.479011,0.102352,-0.485169,-0.392332,0.89163,0.856013,0.170884,0.753473,1.053378,1.0,2,0.188304,0.061702,4.315952,0.313488,0.813816,0.342259,3.362689,0.328216
3,10,16,84,3773,6.186182,4.989821,3.322161,3.789007,7.407115,71861.817005,59898.210959,33221.611183,47890.06644,84071.146156,0.208154,0.19611,0.050086,0.16954,0.237306,-0.426219,-0.478939,0.102245,-0.484123,-0.391886,0.890744,0.854267,0.171304,0.752682,1.052996,1.0,2,0.1876,0.062103,4.272021,0.313973,0.812566,0.34388,3.341691,0.328674
3,10,17,83,3773,6.146722,4.959091,3.294049,3.768487,7.376792,71467.215488,59590.914746,32940.493575,47684.868074,83767.917811,0.207529,0.195451,0.049976,0.169088,0.236788,-0.425969,-0.478867,0.102137,-0.483067,-0.391313,0.889843,0.852803,0.171727,0.751926,1.052965,1.0,2,0.186892,0.06251,4.228245,0.31447,0.811296,0.345511,3.320728,0.329138
3,10,18,82,3773,6.107261,4.932991,3.265991,3.746211,7.342456,71072.613972,59329.913246,32659.908738,47462.111895,83424.556616,0.206901,0.19487,0.049866,0.168547,0.236352,-0.425717,-0.478794,0.102031,-0.482003,-0.390735,0.888927,0.851189,0.172153,0.751063,1.052471,1.0,2,0.18618,0.06292,4.184622,0.314979,0.810007,0.347149,3.299798,0.32961
3,10,19,81,3773,6.067801,4.905437,3.237987,3.728248,7.299969,70678.012455,59054.367532,32379.870521,47282.480553,82999.689191,0.20627,0.194352,0.049755,0.168048,0.235706,-0.425462,-0.47872,0.101925,-0.480929,-0.390153,0.887995,0.849558,0.172582,0.750134,1.051394,1.0,2,0.185462,0.063336,4.141152,0.315502,0.808696,0.348797,3.278898,0.33009
3,10,20,80,3773,6.028341,4.884942,3.210039,3.705511,7.263971,70283.410939,58849.41664,32100.393231,47055.112762,82639.712555,0.205635,0.193969,0.049645,0.167547,0.235255,-0.425205,-0.478646,0.101819,-0.479846,-0.389565,0.887047,0.847776,0.173013,0.748937,1.050774,1.0,2,0.18474,0.063756,4.097835,0.316039,0.807365,0.350453,3.258027,0.330577
3,10,21,79,3773,5.988881,4.862363,3.182149,3.69004,7.237342,69888.809422,58623.62738,31821.491645,46900.401423,82373.423166,0.204996,0.193434,0.049535,0.16715,0.234803,-0.424945,-0.478543,0.101715,-0.47903,-0.388973,0.886084,0.846543,0.173448,0.748214,1.050147,1.0,2,0.184013,0.064181,4.054669,0.316589,0.806012,0.352119,3.237181,0.331072
3,10,22,78,3773,5.949421,4.827396,3.154318,3.671704,7.20437,69494.207905,58273.962528,31543.181036,46717.041214,82043.69808,0.204354,0.192716,0.049425,0.166693,0.234292,-0.424684,-0.478176,0.101611,-0.478873,-0.388376,0.885103,0.845018,0.173885,0.747349,1.049443,1.0,2,0.183282,0.064612,4.011654,0.317154,0.804638,0.353794,3.216359,0.331574
3,10,23,77,3773,5.909961,4.795816,3.126548,3.65326,7.165814,69099.606389,57958.15592,31265.477185,46532.595468,81658.138426,0.203709,0.192173,0.049316,0.166263,0.2337,-0.424421,-0.477909,0.101504,-0.478653,-0.387775,0.884106,0.843073,0.174325,0.746788,1.048971,1.0,2,0.182545,0.065047,3.96879,0.317735,0.803242,0.355479,3.195558,0.332085
3,10,24,76,3773,5.8705,4.772326,3.09884,3.630119,7.138769,68705.004872,57723.264576,30988.396405,46301.194945,81387.689274,0.20306,0.191704,0.049207,0.165657,0.233233,-0.424157,-0.477519,0.101397,-0.478485,-0.387168,0.883092,0.841793,0.174768,0.745878,1.048308,1.0,2,0.181803,0.065487,3.926075,0.31833,0.801823,0.357175,3.174776,0.332605
3,10,25,75,3773,5.83104,4.745667,3.071196,3.603275,7.098958,68310.403356,57456.670023,30711.955559,46032.750629,80989.582666,0.202407,0.191128,0.049097,0.164965,0.232765,-0.42389,-0.477267,0.101291,-0.478412,-0.386556,0.882061,0.84051,0.175213,0.744792,1.047927,1.0,2,0.181057,0.065933,3.883509,0.318942,0.800382,0.35888,3.154009,0.333133
3,10,26,74,3773,5.79158,4.723676,3.043617,3.584623,7.057945,67915.801839,57236.755038,30436.172084,45846.23078,80579.454218,0.20175,0.190634,0.048989,0.16446,0.232139,-0.423621,-0.477152,0.101186,-0.478339,-0.385939,0.881012,0.839275,0.175662,0.744257,1.047226,1.0,2,0.180305,0.066385,3.841092,0.31957,0.798918,0.360596,3.133256,0.33367
3,10,27,73,3773,5.75212,4.698116,3.016106,3.558975,7.014148,67521.200322,56981.159946,30161.064014,45589.75179,80141.481748,0.20109,0.190172,0.04888,0.163888,0.231426,-0.423348,-0.477041,0.101081,-0.478265,-0.385317,0.879945,0.837059,0.176114,0.742788,1.046668,1.0,2,0.179547,0.066841,3.798821,0.320216,0.79743,0.362323,3.112515,0.334217
3,10,28,72,3773,5.71266,4.67345,2.988665,3.542017,6.974282,67126.598806,56734.499107,29886.649998,45420.167228,79742.820711,0.200425,0.189584,0.048772,0.163427,0.230832,-0.423074,-0.476929,0.100978,-0.478189,-0.38469,0.878859,0.835982,0.176569,0.741663,1.04601,1.0,2,0.178785,0.067304,3.756698,0.320879,0.795919,0.364062,3.091781,0.334772
3,10,29,71,3773,5.6732,4.646251,2.961295,3.519346,6.936647,66731.997289,56462.505716,29612.949332,45193.460176,79366.469183,0.199757,0.18898,0.048664,0.162833,0.230278,-0.422796,-0.476818,0.100876,-0.478113,-0.384058,0.877756,0.834328,0.177027,0.740503,1.045729,1.0,2,0.178017,0.067772,3.71472,0.321561,0.794383,0.365812,3.071054,0.335338
3,10,30,70,3773,5.63374,4.617123,2.933998,3.501178,6.896459,66337.395773,56171.226912,29339.98198,45011.778295,78964.58641,0.199085,0.188398,0.048557,0.162315,0.229598,-0.422516,-0.476706,0.100775,-0.478036,-0.38342,0.876633,0.832756,0.177488,0.739268,1.044968,1.0,2,0.177243,0.068246,3.672888,0.322262,0.792823,0.367573,3.050331,0.335914
3,10,31,69,3773,5.594279,4.592086,2.906777,3.478712,6.855245,65942.794256,55920.857501,29067.768601,44787.11617,78552.446302,0.198409,0.187877,0.04845,0.161786,0.228927,-0.422234,-0.476595,0.100676,-0.477958,-0.382777,0.875491,0.831073,0.177953,0.737755,1.044309,1.0,2,0.176464,0.068726,3.6312,0.322982,0.791237,0.369348,3.029608,0.3365
3,10,32,68,3773,5.554819,4.565317,2.879633,3.451842,6.823511,65548.192739,55653.166523,28796.330577,44518.417412,78235.106468,0.197729,0.187295,0.048344,0.161082,0.228434,-0.421948,-0.476483,0.100577,-0.477879,-0.382128,0.874329,0.829291,0.17842,0.736283,1.043788,1.0,2,0.175679,0.069212,3.589657,0.323722,0.789626,0.371134,3.008883,0.337097
3,10,33,67,3773,5.515359,4.54132,2.852569,3.432992,6.79207,65153.591223,55413.197897,28525.69004,44329.92456,77920.69997,0.197045,0.186823,0.048238,0.160542,0.227926,-0.42166,-0.476371,0.10048,-0.477799,-0.381474,0.873147,0.827463,0.178891,0.734602,1.043368,1.0,2,0.174888,0.069704,3.548256,0.324484,0.787989,0.372934,2.988154,0.337704
3,10,34,66,3773,5.475899,4.519351,2.825587,3.413611,6.751639,64758.989706,55193.513645,28255.869908,44136.10662,77516.38798,0.196356,0.186328,0.048133,0.160045,0.227257,-0.42137,-0.476259,0.100385,-0.477719,-0.380814,0.871945,0.825824,0.179365,0.733303,1.043033,1.0,2,0.174091,0.070203,3.506997,0.325268,0.786326,0.374747,2.967419,0.338323
3,10,35,65,3773,5.436439,4.49584,2.798689,3.399081,6.718418,64364.38819,54958.404803,27986.893909,43990.805962,77184.17894,0.195663,0.185782,0.048029,0.159651,0.226755,-0.421085,-0.476147,0.100296,-0.477648,-0.380148,0.870722,0.82376,0.179843,0.731766,1.042611,1.0,2,0.173288,0.070708,3.46588,0.326074,0.784635,0.376574,2.946673,0.338954
3,10,36,64,3773,5.396979,4.473222,2.771879,3.378661,6.685861,63969.786673,54732.222724,27718.786615,43786.611495,76858.614687,0.194966,0.185304,0.047925,0.15915,0.226233,-0.420816,-0.476034,0.100218,-0.477667,-0.379477,0.869478,0.822219,0.180324,0.730158,1.042068,1.0,2,0.172479,0.07122,3.424904,0.326904,0.782918,0.378416,2.925915,0.339597
3,10,37,63,3773,5.357519,4.44436,2.745157,3.354491,6.649925,63575.185156,54443.60281,27451.573481,43544.913543,76499.249648,0.194265,0.184693,0.047822,0.158471,0.225666,-0.420565,-0.475922,0.100154,-0.47773,-0.3788,0.868213,0.82082,0.180809,0.729269,1.041768,1.0,2,0.171664,0.071739,3.384068,0.327758,0.781172,0.380272,2.905142,0.340253
