price_rise_pct,breadth_drawdown_points,breadth_cap,full_cagr,full_sharpe,full_max_drawdown,full_calmar,early_cagr,early_sharpe,early_max_drawdown,early_calmar,late_cagr,late_sharpe,late_max_drawdown,late_calmar,real_breadth_cagr,real_breadth_sharpe,real_breadth_max_drawdown,real_breadth_calmar,min_half_calmar,completed_trades,exposure,raw_signal_days
5.0,25.0,70.0,0.16768223270869553,0.9772956362691982,-0.32184687252802746,0.5210000376626099,0.15753380863101674,0.9057382270360438,-0.32184687252802746,0.48946819769795397,0.17819536862944552,1.0537081494013367,-0.22986796654908892,0.7752074867351795,0.1818152695249864,1.02048780939178,-0.32184687252802746,0.5649123388923201,0.48946819769795397,17,0.6501692729324521,44
2.0,20.0,50.0,0.16641073377924065,0.9416861526216544,-0.34975741670030625,0.475789006418216,0.1710161856353294,0.9265261736862552,-0.34975741670030625,0.48895656666479387,0.1628718345565261,0.9636210096129075,-0.23392004259744703,0.6962713957641168,0.179896701020692,0.9895305316948751,-0.34975741670030625,0.5143470657974313,0.48895656666479387,19,0.7481863614380139,93
1.0,20.0,40.0,0.16666104591400788,0.9298875626173366,-0.3497509451855838,0.47651349684151584,0.17071845985866108,0.9122293869348965,-0.3497509451855838,0.48811436311651696,0.16363817542185255,0.9544244033374057,-0.22986796654908892,0.7118789880925283,0.18021433699953748,0.9744884140945731,-0.3497509451855838,0.5152647604823847,0.48811436311651696,17,0.7825245848782847,37
3.0,20.0,60.0,0.16597322174086648,0.9793454816288446,-0.3497542316100446,0.47454242648282485,0.1679410588110235,0.9367404091440266,-0.3497542316100446,0.4801687689036109,0.1649203700966837,1.0346729802076273,-0.22528749640661372,0.7320440447304033,0.18017294825190455,1.0260352808737212,-0.3497542316100446,0.515141582197601,0.4801687689036109,21,0.6425922940512655,144
4.0,20.0,50.0,0.16447392612798617,0.9188472675972386,-0.34975133766857225,0.4702596056511534,0.16582961821204822,0.8973839280937578,-0.34975133766857225,0.47413576547687136,0.16399803369672217,0.9457955498104162,-0.22986796654908892,0.7134444879761006,0.1774395568563616,0.9609205164613781,-0.34975133766857225,0.5073306024765087,0.47413576547687136,15,0.7802676124455908,62
3.0,20.0,50.0,0.16364435612837736,0.9189392516716741,-0.34975741670030625,0.4678795882936142,0.16580866840687847,0.9039826437626666,-0.34975741670030625,0.4740676265600211,0.1624032921402545,0.9388151039932032,-0.22986796654908892,0.7065068464229567,0.17638743516217903,0.9611718659304797,-0.34975741670030625,0.5043136377957602,0.4740676265600211,16,0.7746251813638562,74
6.0,20.0,70.0,0.16271783072882795,0.9631017348408106,-0.3497520361800944,0.46523769384159136,0.1653488554280389,0.921163978581078,-0.3497520361800944,0.4727602367492649,0.1610351017171674,1.0189377703770992,-0.21779035616710973,0.7394041891992947,0.17536369942198404,1.002668856511541,-0.3497520361800944,0.5013943630958183,0.4727602367492649,20,0.6421086571014025,92
1.0,20.0,50.0,0.17193694778218527,0.9817535899780947,-0.34975741670030625,0.49158914027979417,0.16466291670307864,0.9001788630862552,-0.34975741670030625,0.47079177978996795,0.17969007623639088,1.0779758715824819,-0.22978276827919164,0.7819997886789452,0.18691327310552674,1.0396981165384855,-0.34975741670030625,0.5344083189683597,0.47079177978996795,21,0.729163308076737,115
5.0,20.0,60.0,0.164852268464738,0.9634819758859035,-0.3497542316100446,0.47133745231862867,0.16385436403071196,0.9137524033246482,-0.3497542316100446,0.46848429331771446,0.16660711182110322,1.0243391826566324,-0.22986796654908892,0.7247948216635215,0.1787498499155895,1.006439824106659,-0.3497542316100446,0.5110727298215654,0.46848429331771446,19,0.6677414154441399,96
4.0,20.0,60.0,0.1625127844432508,0.9602524451865825,-0.3497542316100446,0.4646485153164437,0.16385436403071196,0.9137524033246482,-0.3497542316100446,0.46848429331771446,0.16204803422135017,1.0205834725730212,-0.21779035616710984,0.7440551412524953,0.1757808970182304,1.0026867043597485,-0.3497542316100446,0.5025840465433332,0.46848429331771446,20,0.6451716911172014,118
