qqq_pct,stock_pct,tqqq_pct,years,n_windows,deployed_usd,avg_final_usd,avg_return_pct,median_final_usd,median_return_pct,worst_final_usd,best_final_usd,pct_losing_windows
5,95,0,18,1626,4400000,130522247,2866.4,106671372,2324.3,45955646,296637300,0.0
10,0,90,18,1626,4400000,3865230848,87746.2,2744559886,62276.4,368820278,11313229015,0.0
10,5,85,18,1626,4400000,3657520997,83025.5,2597612032,58936.6,350868101,10699108008,0.0
10,10,80,18,1626,4400000,3449811147,78304.8,2450841139,55600.9,332915923,10084987000,0.0
10,15,75,18,1626,4400000,3242101296,73584.1,2304160954,52267.3,314963746,9470865992,0.0
10,20,70,18,1626,4400000,3034391446,68863.4,2157446615,48932.9,297011569,8856744985,0.0
10,25,65,18,1626,4400000,2826681595,64142.8,2010696174,45597.6,279059391,8242623977,0.0
10,30,60,18,1626,4400000,2618971745,59422.1,1864360233,42271.8,261107214,7628502970,0.0
10,35,55,18,1626,4400000,2411261894,54701.4,1717651442,38937.5,243155037,7014381962,0.0
10,40,50,18,1626,4400000,2203552044,49980.7,1570625993,35596.0,225202859,6400260954,0.0
10,45,45,18,1626,4400000,1995842193,45260.0,1424088167,32265.6,207250682,5786139947,0.0
10,50,40,18,1626,4400000,1788132343,40539.4,1277530006,28934.8,189298505,5172018939,0.0
10,55,35,18,1626,4400000,1580422492,35818.7,1130632450,25596.2,171346327,4557897931,0.0
10,60,30,18,1626,4400000,1372712642,31098.0,983572908,22253.9,153394150,3943776924,0.0
10,65,25,18,1626,4400000,1165002791,26377.3,836860875,18919.6,135441973,3332094071,0.0
10,70,20,18,1626,4400000,957292940,21656.7,690001421,15581.9,117489795,2722706303,0.0
10,75,15,18,1626,4400000,749583090,16936.0,543415879,12250.4,99535489,2113318535,0.0
10,80,10,18,1626,4400000,541873239,12215.3,396741208,8916.8,81329404,1503930767,0.0
10,85,5,18,1626,4400000,334163389,7494.6,251177845,5608.6,63123319,894542999,0.0
10,90,0,18,1626,4400000,126453538,2773.9,103682691,2256.4,44917233,285155231,0.0
15,0,85,18,1626,4400000,3653452289,82933.0,2594846849,58873.8,349781450,10689092133,0.0
15,5,80,18,1626,4400000,3445742439,78212.3,2447921229,55534.6,331829272,10074971125,0.0
15,10,75,18,1626,4400000,3238032588,73491.6,2301126619,52198.3,313877095,9460850118,0.0
15,15,70,18,1626,4400000,3030322737,68771.0,2154446434,48864.7,295924918,8846729110,0.0
15,20,65,18,1626,4400000,2822612887,64050.3,2007699762,45529.5,277972740,8232608103,0.0
15,25,60,18,1626,4400000,2614903036,59329.6,1861048889,42196.6,260020563,7618487095,0.0
15,30,55,18,1626,4400000,2407193186,54608.9,1714594103,38868.0,242068386,7004366087,0.0
15,35,50,18,1626,4400000,2199483335,49888.3,1567872138,35533.5,224116208,6390245080,0.0
15,40,45,18,1626,4400000,1991773485,45167.6,1420863632,32192.4,206164031,5776124072,0.0
15,45,40,18,1626,4400000,1784063634,40446.9,1274343601,28862.4,188211854,5162003064,0.0
15,50,35,18,1626,4400000,1576353784,35726.2,1127718774,25530.0,170259676,4547882057,0.0
15,55,30,18,1626,4400000,1368643933,31005.5,980617295,22186.8,152307499,3933761049,0.0
15,60,25,18,1626,4400000,1160934083,26284.9,833916493,18852.6,134355322,3320612001,0.0
15,65,20,18,1626,4400000,953224232,21564.2,687035967,15514.5,116403144,2711224233,0.0
15,70,15,18,1626,4400000,745514382,16843.5,540518645,12184.5,98450967,2101836465,0.0
15,75,10,18,1626,4400000,537804531,12122.8,393876852,8851.7,80290991,1492448697,0.0
15,80,5,18,1626,4400000,330094681,7402.2,247798073,5531.8,62084906,883060929,0.0
15,85,0,18,1626,4400000,122384830,2681.5,100701781,2188.7,43878820,273673161,0.0
20,0,80,18,1626,4400000,3441673730,78119.9,2445080719,55470.0,330742621,10064955251,0.0
20,5,75,18,1626,4400000,3233963880,73399.2,2298230425,52132.5,312790444,9450834243,0.0
20,10,70,18,1626,4400000,3026254029,68678.5,2151412099,48795.7,294838266,8836713236,0.0
20,15,65,18,1626,4400000,2818544179,63957.8,2004703351,45461.4,276886089,8222592228,0.0
20,20,60,18,1626,4400000,2610834328,59237.1,1857952910,42126.2,258933912,7608471220,0.0
20,25,55,18,1626,4400000,2403124478,54516.5,1711471924,38797.1,240981734,6994350213,0.0
20,30,50,18,1626,4400000,2195414627,49795.8,1564827973,35464.3,223029557,6380229205,0.0
20,35,45,18,1626,4400000,1987704777,45075.1,1418129932,32130.2,205077380,5766108197,0.0
20,40,40,18,1626,4400000,1779994926,40354.4,1271353796,28794.4,187125202,5151987190,0.0
20,45,35,18,1626,4400000,1572285076,35633.8,1124805099,25463.8,169173025,4537866182,0.0
20,50,30,18,1626,4400000,1364575225,30913.1,977903958,22125.1,151220848,3923745174,0.0
20,55,25,18,1626,4400000,1156865374,26192.4,830990204,18786.1,133268670,3309624167,0.0
20,60,20,18,1626,4400000,949155524,21471.7,684191298,15449.8,115316493,2699742163,0.0
20,65,15,18,1626,4400000,741445673,16751.0,537380262,12113.2,97364316,2090354395,0.0
20,70,10,18,1626,4400000,533735823,12030.4,390803853,8781.9,79252578,1480966627,0.0
20,75,5,18,1626,4400000,326025972,7309.7,245028434,5468.8,61046493,871578859,0.0
20,80,0,18,1626,4400000,118316122,2589.0,97718699,2120.9,42840407,262191091,0.0
25,0,75,18,1626,4400000,3229895171,73306.7,2295314589,52066.2,311703792,9440818368,0.0
25,5,70,18,1626,4400000,3022185321,68586.0,2148539622,48730.4,293751615,8826697361,0.0
25,10,65,18,1626,4400000,2814475470,63865.4,2001697579,45393.1,275799438,8212576353,0.0
25,15,60,18,1626,4400000,2606765620,59144.7,1854956499,42058.1,257847260,7598455346,0.0
25,20,55,18,1626,4400000,2399055769,54424.0,1708206058,38722.9,239895083,6984334338,0.0
25,25,50,18,1626,4400000,2191345919,49703.3,1561770634,35394.8,221942906,6370213330,0.0
25,30,45,18,1626,4400000,1983636068,44982.6,1415159391,32062.7,203990728,5756092323,0.0
25,35,40,18,1626,4400000,1775926218,40262.0,1268191468,28722.5,186038551,5141971315,0.0
25,40,35,18,1626,4400000,1568216367,35541.3,1121755004,25394.4,168086374,4527850307,0.0
25,45,30,18,1626,4400000,1360506517,30820.6,974990282,22058.9,150134197,3913729300,0.0
25,50,25,18,1626,4400000,1152796666,26099.9,828006845,18718.3,132182019,3299608292,0.0
25,55,20,18,1626,4400000,945086816,21379.2,681333165,15384.8,114229842,2688260094,0.0
25,60,15,18,1626,4400000,737376965,16658.6,534321494,12043.7,96277665,2078872326,0.0
25,65,10,18,1626,4400000,529667115,11937.9,387739179,8712.3,78214165,1469484558,0.0
25,70,5,18,1626,4400000,321957264,7217.2,241886428,5397.4,60008079,860096790,0.0
25,75,0,18,1626,4400000,114247414,2496.5,94667315,2051.5,41801994,250709022,0.0
30,0,70,18,1626,4400000,3018116613,68493.6,2145548459,48662.5,292664964,8816681486,0.0
30,5,65,18,1626,4400000,2810406762,63772.9,1998839668,45328.2,274712787,8202560479,0.0
30,10,60,18,1626,4400000,2602696912,59052.2,1851960087,41990.0,256760609,7588439471,0.0
30,15,55,18,1626,4400000,2394987061,54331.5,1705209646,38654.8,238808432,6974318463,0.0
30,20,50,18,1626,4400000,2187277211,49610.8,1558548015,35321.5,220856255,6360197456,0.0
30,25,45,18,1626,4400000,1979567360,44890.2,1412054653,31992.2,202904077,5746076448,0.0
30,30,40,18,1626,4400000,1771857510,40169.5,1265537152,28662.2,184951900,5131955440,0.0
30,35,35,18,1626,4400000,1564147659,35448.8,1118648908,25323.8,166999723,4517834433,0.0
30,40,30,18,1626,4400000,1356437808,30728.1,972076606,21992.7,149047545,3903713425,0.0
30,45,25,18,1626,4400000,1148727958,26007.5,825109486,18652.5,131095368,3289592417,0.0
30,50,20,18,1626,4400000,941018107,21286.8,678274325,15315.3,113143191,2676778024,0.0
30,55,15,18,1626,4400000,733308257,16566.1,531357243,11976.3,95191013,2067390256,0.0
30,60,10,18,1626,4400000,525598406,11845.4,384816230,8645.8,77175752,1458002488,0.0
30,65,5,18,1626,4400000,317888556,7124.7,238729223,5325.7,58969666,848614720,0.0
30,70,0,18,1626,4400000,110178705,2404.1,91673309,1983.5,40763581,239226952,0.0
35,0,65,18,1626,4400000,2806338054,63680.4,1995782329,45258.7,273626135,8192544604,0.0
35,5,60,18,1626,4400000,2598628203,58959.7,1849073538,41924.4,255673958,7578423596,0.0
35,10,55,18,1626,4400000,2390918353,54239.1,1702213235,38586.7,237721781,6964302589,0.0
35,15,50,18,1626,4400000,2183208502,49518.4,1555462794,35251.4,219769603,6350181581,0.0
35,20,45,18,1626,4400000,1975498652,44797.7,1408949916,31921.6,201817426,5736060573,0.0
35,25,40,18,1626,4400000,1767788801,40077.0,1262432415,28591.6,183865249,5121939566,0.0
35,30,35,18,1626,4400000,1560078951,35356.3,1115730993,25257.5,165913071,4507818558,0.0
35,35,30,18,1626,4400000,1352369100,30635.7,969134231,21925.8,147960894,3893697550,0.0
35,40,25,18,1626,4400000,1144659250,25915.0,822261790,18587.8,130008717,3279576543,0.0
35,45,20,18,1626,4400000,936949399,21194.3,675360649,15249.1,112056539,2665455535,0.0
35,50,15,18,1626,4400000,729239549,16473.6,528459509,11910.4,94104362,2055908186,0.0
35,55,10,18,1626,4400000,521529698,11752.9,381766225,8576.5,76137339,1446520418,0.0
35,60,5,18,1626,4400000,313819848,7032.3,235771866,5258.5,57931253,837132650,0.0
35,65,0,18,1626,4400000,106109997,2311.6,88707534,1916.1,39725168,227744882,0.0
40,0,60,18,1626,4400000,2594559495,58867.3,1846016199,41854.9,254587307,7568407722,0.0
40,5,55,18,1626,4400000,2386849645,54146.6,1699307408,38520.6,236635130,6954286714,0.0
40,10,50,18,1626,4400000,2179139794,49425.9,1552466382,35183.3,218682952,6340165706,0.0
40,15,45,18,1626,4400000,1971429944,44705.2,1405715941,31848.1,200730775,5726044699,0.0
40,20,40,18,1626,4400000,1763720093,39984.5,1259327677,28521.1,182778598,5111923691,0.0
40,25,35,18,1626,4400000,1556010242,35263.9,1112810176,25191.1,164826420,4497802683,0.0
40,30,30,18,1626,4400000,1348300392,30543.2,965950951,21853.4,146874243,3883681676,0.0
40,35,25,18,1626,4400000,1140590541,25822.5,819348114,18521.5,128922066,3269560668,0.0
40,40,20,18,1626,4400000,932880691,21101.8,672446973,15182.9,110969888,2655439660,0.0
40,45,15,18,1626,4400000,725170840,16381.2,525590853,11845.2,93017711,2044426117,0.0
40,50,10,18,1626,4400000,517460990,11660.5,378866489,8510.6,75065534,1435038349,0.0
40,55,5,18,1626,4400000,309751139,6939.8,232455609,5183.1,56892840,825650581,0.0
40,60,0,18,1626,4400000,102041289,2219.1,85762846,1849.2,38686755,216262813,0.0
45,0,55,18,1626,4400000,2382780936,54054.1,1696250069,38451.1,235548478,6944270839,0.0
45,5,50,18,1626,4400000,2175071086,49333.4,1549541278,35116.8,217596301,6330149832,0.0
45,10,45,18,1626,4400000,1967361235,44612.8,1402719530,31780.0,199644124,5716028824,0.0
45,15,40,18,1626,4400000,1759651385,39892.1,1256146384,28448.8,181691946,5101907816,0.0
45,20,35,18,1626,4400000,1551941534,35171.4,1109705439,25120.6,163739769,4487786809,0.0
45,25,30,18,1626,4400000,1344231684,30450.7,963147721,21789.7,145787592,3873665801,0.0
45,30,25,18,1626,4400000,1136521833,25730.0,816394201,18454.4,127835414,3259544793,0.0
45,35,20,18,1626,4400000,928811983,21009.4,669533297,15116.7,109883237,2645423786,0.0
45,40,15,18,1626,4400000,721102132,16288.7,522669728,11778.9,91931060,2032944047,0.0
45,45,10,18,1626,4400000,513392282,11568.0,375896401,8443.1,73978882,1423556279,0.0
45,50,5,18,1626,4400000,305682431,6847.3,229502009,5116.0,55854427,814168511,0.0
45,55,0,18,1626,4400000,97972580,2126.6,82707987,1779.7,37648342,204780743,0.0
50,0,50,18,1626,4400000,2171002378,49241.0,1546485348,35047.4,216509650,6320133957,0.0
50,5,45,18,1626,4400000,1963292527,44520.3,1399805164,31713.8,198557473,5706012949,0.0
50,10,40,18,1626,4400000,1755582676,39799.6,1253044073,28378.3,180605295,5091891942,0.0
50,15,35,18,1626,4400000,1547872826,35078.9,1106600701,25050.0,162653118,4477770934,0.0
50,20,30,18,1626,4400000,1340162975,30358.2,960083200,21720.1,144700941,3863649926,0.0
50,25,25,18,1626,4400000,1132453125,25637.6,813314854,18384.4,126748763,3249528919,0.0
50,30,20,18,1626,4400000,924743274,20916.9,666579250,15049.5,108796586,2635407911,0.0
50,35,15,18,1626,4400000,717033424,16196.2,519696688,11711.3,90844409,2021461977,0.0
50,40,10,18,1626,4400000,509323573,11475.5,372817340,8373.1,72892231,1412074209,0.0
50,45,5,18,1626,4400000,301613723,6754.9,226573979,5049.4,54816014,802686441,0.0
50,50,0,18,1626,4400000,93903872,2034.2,79732009,1712.1,36609929,193298673,0.0
55,0,45,18,1626,4400000,1959223819,44427.8,1396770829,31644.8,197470821,5695997075,0.0
55,5,40,18,1626,4400000,1751513968,39707.1,1250090644,28311.2,179518644,5081876067,0.0
55,10,35,18,1626,4400000,1543804118,34986.5,1103446949,24978.3,161566467,4467755059,0.0
55,15,30,18,1626,4400000,1336094267,30265.8,956978462,21649.5,143614289,3853634052,0.0
55,20,25,18,1626,4400000,1128384417,25545.1,810305932,18316.0,125662112,3239513044,0.0
55,25,20,18,1626,4400000,920674566,20824.4,663604210,14981.9,107709935,2625392036,0.0
55,30,15,18,1626,4400000,712964716,16103.7,516736632,11644.0,89757757,2011271029,0.0
55,35,10,18,1626,4400000,505254865,11383.1,369889556,8306.6,71805580,1400592140,0.0
55,40,5,18,1626,4400000,297545014,6662.4,223587322,4981.5,53777601,791204372,0.0
55,45,0,18,1626,4400000,89835164,1941.7,76742463,1644.1,35571516,181816604,0.0
60,0,40,18,1626,4400000,1747445260,39614.7,1247056309,28242.2,178431993,5071860192,0.0
60,5,35,18,1626,4400000,1539735409,34894.0,1100391226,24908.9,160479815,4457739185,0.0
60,10,30,18,1626,4400000,1332025559,30173.3,953768315,21576.6,142527638,3843618177,0.0
60,15,25,18,1626,4400000,1124315708,25452.6,807251030,18246.6,124575461,3229497169,0.0
60,20,20,18,1626,4400000,916605858,20732.0,660635809,14914.5,106623283,2615376162,0.0
60,25,15,18,1626,4400000,708896007,16011.3,513817211,11577.7,88671106,2001255154,0.0
60,30,10,18,1626,4400000,501186157,11290.6,366942799,8239.6,70718929,1389110070,0.0
60,35,5,18,1626,4400000,293476306,6569.9,220560541,4912.7,52739188,779722302,0.0
60,40,0,18,1626,4400000,85766456,1849.2,73725219,1575.6,34533103,170334534,0.0
65,0,35,18,1626,4400000,1535666701,34801.5,1097368149,24840.2,159393164,4447723310,0.0
65,5,30,18,1626,4400000,1327956851,30080.8,950811708,21509.4,141440987,3833602302,0.0
65,10,25,18,1626,4400000,1120247000,25360.2,804255209,18178.5,123488810,3219481295,0.0
65,15,20,18,1626,4400000,912537150,20639.5,657539582,14844.1,105536632,2605360287,0.0
65,20,15,18,1626,4400000,704827299,15918.8,510888079,11511.1,87584455,1991239279,0.0
65,25,10,18,1626,4400000,497117448,11198.1,364037058,8173.6,69632278,1377628000,0.0
65,30,5,18,1626,4400000,289407598,6477.4,217468022,4842.5,51680100,768240232,0.0
65,35,0,18,1626,4400000,81697747,1756.8,70739608,1507.7,33494690,158852464,0.0
70,0,30,18,1626,4400000,1323888142,29988.4,947807377,21441.1,140354336,3823586428,0.0
70,5,25,18,1626,4400000,1116178292,25267.7,801300715,18111.4,122402158,3209465420,0.0
70,10,20,18,1626,4400000,908468441,20547.0,654585088,14776.9,104449981,2595344412,0.0
70,15,15,18,1626,4400000,700758591,15826.3,507918190,11443.6,86497804,1981223405,0.0
70,20,10,18,1626,4400000,493048740,11105.7,361117639,8107.2,68545626,1367102397,0.0
70,25,5,18,1626,4400000,285338890,6385.0,214368991,4772.0,50593449,756758163,0.0
70,30,0,18,1626,4400000,77629039,1664.3,67795786,1440.8,32456277,147370395,0.0
75,0,25,18,1626,4400000,1112109584,25175.2,798301597,18043.2,121315507,3199449545,0.0
75,5,20,18,1626,4400000,904399733,20454.5,651630593,14709.8,103363330,2585328538,0.0
75,10,15,18,1626,4400000,696689882,15733.9,504806106,11372.9,85411153,1971207530,0.0
75,15,10,18,1626,4400000,488980032,11013.2,358353832,8044.4,67458975,1357086522,0.0
75,20,5,18,1626,4400000,281270181,6292.5,211372972,4703.9,49506798,745276093,0.0
75,25,0,18,1626,4400000,73560331,1571.8,64877517,1374.5,31417864,135888325,0.0
80,0,20,18,1626,4400000,900331025,20362.1,648626268,14641.5,102276679,2575312663,0.0
80,5,15,18,1626,4400000,692621174,15641.4,501899261,11306.8,84324501,1961191655,0.0
80,10,10,18,1626,4400000,484911324,10920.7,355349840,7976.1,66372324,1347070648,0.0
80,15,5,18,1626,4400000,277201473,6200.0,208528791,4639.3,48420147,733794023,0.0
80,20,0,18,1626,4400000,69491623,1479.4,61934193,1307.6,30379451,124406255,0.0
85,0,15,18,1626,4400000,688552466,15548.9,498808832,11236.6,83237850,1951175781,0.0
85,5,10,18,1626,4400000,480842615,10828.2,352292789,7906.7,65285673,1337054773,0.0
85,10,5,18,1626,4400000,273132765,6107.6,205631224,4573.4,47333495,722933765,0.0
85,15,0,18,1626,4400000,65422914,1386.9,59020533,1241.4,29341038,112924186,0.0
90,0,10,18,1626,4400000,476773907,10735.8,349301919,7838.7,64199022,1327038898,0.0
90,5,5,18,1626,4400000,269064057,6015.1,202784233,4508.7,46246844,712917891,0.0
90,10,0,18,1626,4400000,61354206,1294.4,56067492,1174.3,28294667,101442116,0.0
95,0,5,18,1626,4400000,264995348,5922.6,199802315,4441.0,45160193,702902016,0.0
95,5,0,18,1626,4400000,57285498,1201.9,53246004,1110.1,27208016,89960046,0.0
100,0,0,18,1626,4400000,53216790,1109.5,50187477,1040.6,26081743,80110413,0.0
0,0,100,19,1374,4600000,7025954175,152638.1,4319939215,93811.7,1705953470,22435586478,0.0
0,5,95,19,1374,4600000,6683572183,145195.0,4110325244,89254.9,1625344006,21333406963,0.0
0,10,90,19,1374,4600000,6341190191,137752.0,3900711273,84698.1,1544734542,20231227447,0.0
0,15,85,19,1374,4600000,5998808199,130308.9,3691097302,80141.2,1464125078,19129047932,0.0
0,20,80,19,1374,4600000,5656426207,122865.8,3481368472,75581.9,1383515614,18026868416,0.0
0,25,75,19,1374,4600000,5314044215,115422.7,3271530267,71020.2,1302906149,16924688901,0.0
0,30,70,19,1374,4600000,4971662223,107979.6,3061692063,66458.5,1222296685,15822509386,0.0
0,35,65,19,1374,4600000,4629280231,100536.5,2851853859,61896.8,1141687221,14720329870,0.0
0,40,60,19,1374,4600000,4286898239,93093.4,2642015655,57335.1,1061077757,13618150355,0.0
0,45,55,19,1374,4600000,3944516247,85650.4,2432333756,52776.8,980468293,12515970839,0.0
0,50,50,19,1374,4600000,3602134255,78207.3,2223136231,48229.0,899858829,11413791324,0.0
0,55,45,19,1374,4600000,3259752262,70764.2,2013938706,43681.3,819249364,10311611808,0.0
0,60,40,19,1374,4600000,2917370270,63321.1,1804741181,39133.5,738639900,9209432293,0.0
0,65,35,19,1374,4600000,2574988278,55878.0,1595543656,34585.7,658030436,8107252778,0.0
0,70,30,19,1374,4600000,2232606286,48434.9,1386346131,30038.0,577420972,7005073262,0.0
0,75,25,19,1374,4600000,1890224294,40991.8,1177148606,25490.2,496811508,5902893747,0.0
0,80,20,19,1374,4600000,1547842302,33548.7,968145490,20946.6,416202044,4800714231,0.0
0,85,15,19,1374,4600000,1205460310,26105.7,759444130,16409.7,335592579,3698534716,0.0
0,90,10,19,1374,4600000,863078318,18662.6,548873326,11832.0,254983115,2596355200,0.0
0,95,5,19,1374,4600000,520696326,11219.5,339502644,7280.5,174373651,1494175685,0.0
0,100,0,19,1374,4600000,178314334,3776.4,133207511,2795.8,93764187,463986533,0.0
5,0,95,19,1374,4600000,6677924926,145072.3,4106886264,89180.1,1622941178,21318833477,0.0
5,5,90,19,1374,4600000,6335542934,137629.2,3897272293,84623.3,1542331714,20216653962,0.0
5,10,85,19,1374,4600000,5993160942,130186.1,3687658322,80066.5,1461722249,19114474446,0.0
5,15,80,19,1374,4600000,5650778950,122743.0,3478044351,75509.7,1381112785,18012294931,0.0
5,20,75,19,1374,4600000,5308396958,115299.9,3268290523,70949.8,1300503321,16910115415,0.0
5,25,70,19,1374,4600000,4966014966,107856.8,3058452318,66388.1,1219893857,15807935900,0.0
5,30,65,19,1374,4600000,4623632974,100413.8,2848614114,61826.4,1139284393,14705756385,0.0
5,35,60,19,1374,4600000,4281250982,92970.7,2638775910,57264.7,1058674928,13603576869,0.0
5,40,55,19,1374,4600000,3938868990,85527.6,2428937706,52703.0,978065464,12501397354,0.0
5,45,50,19,1374,4600000,3596486998,78084.5,2219524183,48150.5,897456000,11399217838,0.0
5,50,45,19,1374,4600000,3254105006,70641.4,2010326659,43602.8,816846536,10297038323,0.0
5,55,40,19,1374,4600000,2911723014,63198.3,1801129134,39055.0,736237072,9194858807,0.0
5,60,35,19,1374,4600000,2569341022,55755.2,1591931609,34507.2,655627608,8092679292,0.0
5,65,30,19,1374,4600000,2226959030,48312.2,1382734084,29959.4,575018143,6990499777,0.0
5,70,25,19,1374,4600000,1884577038,40869.1,1173536559,25411.7,494408679,5888320261,0.0
5,75,20,19,1374,4600000,1542195046,33426.0,964566562,20868.8,413799215,4786140746,0.0
5,80,15,19,1374,4600000,1199813054,25982.9,755609500,16326.3,333189751,3683961230,0.0
5,85,10,19,1374,4600000,857431062,18539.8,545424321,11757.1,252580287,2581781715,0.0
5,90,5,19,1374,4600000,515049070,11096.7,335858480,7201.3,171970823,1479602199,0.0
5,95,0,19,1374,4600000,172667078,3653.6,129472374,2714.6,91361358,445347285,0.0
10,0,90,19,1374,4600000,6329895678,137506.4,3893833313,84548.6,1539928885,20202080476,0.0
10,5,85,19,1374,4600000,5987513686,130063.3,3684219342,79991.7,1459319421,19099900961,0.0
10,10,80,19,1374,4600000,5645131694,122620.3,3474605371,75434.9,1378709957,17997721445,0.0
10,15,75,19,1374,4600000,5302749702,115177.2,3264991400,70878.1,1298100493,16895541930,0.0
10,20,70,19,1374,4600000,4960367710,107734.1,3055212574,66317.7,1217491028,15793362414,0.0
10,25,65,19,1374,4600000,4617985718,100291.0,2845374369,61756.0,1136881564,14691182899,0.0
10,30,60,19,1374,4600000,4275603726,92847.9,2635536165,57194.3,1056272100,13589003384,0.0
10,35,55,19,1374,4600000,3933221734,85404.8,2425697961,52632.6,975662636,12486823868,0.0
10,40,50,19,1374,4600000,3590839742,77961.7,2215912136,48072.0,895053172,11384644353,0.0
10,45,45,19,1374,4600000,3248457749,70518.6,2006714611,43524.2,814443708,10282464837,0.0
10,50,40,19,1374,4600000,2906075757,63075.6,1797517086,38976.5,733834243,9180285322,0.0
10,55,35,19,1374,4600000,2563693765,55632.5,1588319561,34428.7,653224779,8078105806,0.0
10,60,30,19,1374,4600000,2221311773,48189.4,1379122036,29880.9,572615315,6975926291,0.0
10,65,25,19,1374,4600000,1878929781,40746.3,1169924511,25333.1,492005851,5873746776,0.0
10,70,20,19,1374,4600000,1536547789,33303.2,960987635,20791.0,411396387,4771567260,0.0
10,75,15,19,1374,4600000,1194165797,25860.1,751774870,16242.9,330786923,3669387745,0.0
10,80,10,19,1374,4600000,851783805,18417.0,542166660,11686.2,250177458,2567208229,0.0
10,85,5,19,1374,4600000,509401813,10974.0,332214315,7122.1,169567994,1465028714,0.0
10,90,0,19,1374,4600000,167019821,3530.9,125702812,2632.7,88958530,426708036,0.0
15,0,85,19,1374,4600000,5981866429,129940.6,3680780362,79917.0,1456916593,19085327475,0.0
15,5,80,19,1374,4600000,5639484437,122497.5,3471166391,75360.1,1376307128,17983147960,0.0
15,10,75,19,1374,4600000,5297102445,115054.4,3261552420,70803.3,1295697664,16880968444,0.0
15,15,70,19,1374,4600000,4954720453,107611.3,3051938449,66246.5,1215088200,15778788929,0.0
15,20,65,19,1374,4600000,4612338461,100168.2,2842134625,61685.5,1134478736,14676609413,0.0
15,25,60,19,1374,4600000,4269956469,92725.1,2632296420,57123.8,1053869272,13574429898,0.0
15,30,55,19,1374,4600000,3927574477,85282.1,2422458216,52562.1,973259808,12472250383,0.0
15,35,50,19,1374,4600000,3585192485,77839.0,2212620012,48000.4,892650343,11370070867,0.0
15,40,45,19,1374,4600000,3242810493,70395.9,2003102563,43445.7,812040879,10267891352,0.0
15,45,40,19,1374,4600000,2900428501,62952.8,1793905038,38897.9,731431415,9165711836,0.0
15,50,35,19,1374,4600000,2558046509,55509.7,1584707513,34350.2,650821951,8063532321,0.0
15,55,30,19,1374,4600000,2215664517,48066.6,1375509988,29802.4,570212487,6961352805,0.0
15,60,25,19,1374,4600000,1873282525,40623.5,1166312464,25254.6,489603023,5859173290,0.0
15,65,20,19,1374,4600000,1530900533,33180.4,957195575,20708.6,408993558,4756993775,0.0
15,70,15,19,1374,4600000,1188518541,25737.4,748080722,16162.6,328384094,3654814259,0.0
15,75,10,19,1374,4600000,846136549,18294.3,538818959,11613.5,247774630,2552634744,0.0
15,80,5,19,1374,4600000,503754557,10851.2,328570150,7042.8,167165166,1450455228,0.0
15,85,0,19,1374,4600000,161372565,3408.1,121746226,2546.7,86555702,408068788,0.0
20,0,80,19,1374,4600000,5633837181,122374.7,3467727411,75285.4,1373904300,17968574474,0.0
20,5,75,19,1374,4600000,5291455189,114931.6,3258113440,70728.6,1293294836,16866394959,0.0
20,10,70,19,1374,4600000,4949073197,107488.5,3048499469,66171.7,1212685372,15764215443,0.0
20,15,65,19,1374,4600000,4606691205,100045.5,2838885498,61614.9,1132075908,14662035928,0.0
20,20,60,19,1374,4600000,4264309213,92602.4,2629056676,57053.4,1051466443,13559856412,0.0
20,25,55,19,1374,4600000,3921927221,85159.3,2419218471,52491.7,970856979,12457676897,0.0
20,30,50,19,1374,4600000,3579545229,77716.2,2209380267,47930.0,890247515,11355497382,0.0
20,35,45,19,1374,4600000,3237163236,70273.1,1999542063,43368.3,809638051,10253317866,0.0
20,40,40,19,1374,4600000,2894781244,62830.0,1790292991,38819.4,729028587,9151138351,0.0
20,45,35,19,1374,4600000,2552399252,55386.9,1581095466,34271.6,648419123,8048958835,0.0
20,50,30,19,1374,4600000,2210017260,47943.9,1371897941,29723.9,567809658,6946779320,0.0
20,55,25,19,1374,4600000,1867635268,40500.8,1162700416,25176.1,487200194,5844599804,0.0
20,60,20,19,1374,4600000,1525253276,33057.7,953502891,20628.3,406590730,4742420289,0.0
20,65,15,19,1374,4600000,1182871284,25614.6,744501794,16084.8,325981266,3640240774,0.0
20,70,10,19,1374,4600000,840489292,18171.5,535292974,11536.8,245371802,2538061258,0.0
20,75,5,19,1374,4600000,498107300,10728.4,324825395,6961.4,164762338,1435881743,0.0
20,80,0,19,1374,4600000,155725308,3285.3,118011467,2465.5,84152873,389429539,0.0
25,0,75,19,1374,4600000,5285807932,114808.9,3254674460,70653.8,1290892008,16851821473,0.0
25,5,70,19,1374,4600000,4943425940,107365.8,3045060489,66097.0,1210282543,15749641958,0.0
25,10,65,19,1374,4600000,4601043948,99922.7,2835446518,61540.1,1129673079,14647462442,0.0
25,15,60,19,1374,4600000,4258661956,92479.6,2625816931,56983.0,1049063615,13545282927,0.0
25,20,55,19,1374,4600000,3916279964,85036.5,2415978727,52421.3,968454151,12443103411,0.0
25,25,50,19,1374,4600000,3573897972,77593.4,2206140522,47859.6,887844687,11340923896,0.0
25,30,45,19,1374,4600000,3231515980,70150.3,1996302318,43297.9,807235223,10238744381,0.0
25,35,40,19,1374,4600000,2889133988,62707.3,1786680943,38740.9,726625758,9136564865,0.0
