Date,rolling_breadth_max_60,breadth,breadth_drawdown_60_points,breadth_below_60,original_price_rise_met,canonical_divergence,drawdown_15,drawdown_20,drawdown_25,price,next_session_open,episode_onset
2018-11-15,70.03,42.94,27.090000000000003,True,False,False,True,True,True,6890.45,6823.03,False
2018-11-16,70.03,43.53,26.5,True,False,False,True,True,True,6867.02,6832.25,False
2018-11-19,70.03,39.16,30.870000000000005,True,False,False,True,True,True,6642.92,6475.68,False
2018-11-20,70.03,34.19,35.84,True,False,False,True,True,True,6526.96,6608.12,False
2018-11-21,70.03,34.59,35.44,True,False,False,True,True,True,6575.66,6525.02,False
2018-11-23,70.03,34.99,35.04,True,False,False,True,True,True,6527.35,6616.79,False
2018-11-26,70.03,37.97,32.06,True,False,False,True,True,True,6678.34,6639.39,False
2018-11-27,70.03,37.77,32.26,True,False,False,True,True,True,6701.04,6756.13,False
2018-11-28,70.03,44.62,25.410000000000004,True,False,False,True,True,True,6913.33,6890.84,False
2018-11-29,70.03,43.62,26.410000000000004,True,False,False,True,True,True,6892.4,6902.24,False
2018-11-30,70.03,45.72,24.310000000000002,True,False,False,True,True,False,6949.01,7106.84,False
2018-12-03,70.03,49.9,20.130000000000003,True,False,False,True,True,False,7062.13,7026.81,False
2018-12-04,70.03,40.95,29.08,True,False,False,True,True,True,6795.21,6652.13,False
2018-12-06,70.03,39.36,30.67,True,False,False,True,True,True,6838.85,6806.63,False
2018-12-07,70.03,34.79,35.24,True,False,False,True,True,True,6613.27,6603.36,False
2018-12-10,70.03,36.38,33.65,True,False,False,True,True,True,6682.74,6782.41,False
2018-12-11,70.03,35.38,34.65,True,False,False,True,True,True,6704.24,6800.55,False
2018-12-12,70.03,36.58,33.45,True,False,False,True,True,True,6763.96,6805.7,False
2018-12-13,70.03,35.58,34.45,True,False,False,True,True,True,6767.97,6679.91,False
2018-12-14,70.03,31.41,38.620000000000005,True,False,False,True,True,True,6594.96,6570.99,False
2018-12-17,70.03,24.25,45.78,True,False,False,True,True,True,6448.39,6503.12,False
2018-12-18,65.87,25.64,40.230000000000004,True,False,False,True,True,True,6491.52,6480.31,False
2018-12-19,64.48,20.87,43.61,True,False,False,True,True,True,6342.97,6312.72,False
2018-12-20,62.77,16.5,46.27,True,False,False,True,True,True,6243.19,6293.05,False
2018-12-21,62.77,14.51,48.260000000000005,True,False,False,True,True,True,6046.56,5994.08,False
2018-12-24,62.77,9.56,53.21,True,False,False,True,True,True,5899.35,5969.07,False
2018-12-26,62.77,15.13,47.64,True,False,False,True,True,True,6262.77,6168.6,False
2018-12-27,62.77,17.52,45.25,True,False,False,True,True,True,6288.3,6326.62,False
2018-12-28,62.77,17.33,45.440000000000005,True,False,False,True,True,True,6285.27,6354.85,False
2018-12-31,62.77,20.31,42.46000000000001,True,False,False,True,True,True,6329.97,6198.68,False
2019-01-02,62.77,17.02,45.75,True,False,False,True,True,True,6360.87,6274.76,False
2019-01-03,62.77,12.5,50.27,True,False,False,True,True,True,6147.13,6250.05,False
2019-01-04,60.79,19.44,41.349999999999994,True,False,False,True,True,True,6422.67,6434.55,False
2019-01-07,50.59,22.22,28.370000000000005,True,False,False,True,True,True,6488.25,6555.91,False
2019-01-08,50.59,25.99,24.600000000000005,True,False,False,True,True,False,6551.85,6576.54,False
2019-01-09,50.59,26.78,23.810000000000002,True,False,False,True,True,False,6600.69,6551.05,False
2019-01-10,50.59,27.97,22.620000000000005,True,False,False,True,True,False,6620.94,6579.89,False
2019-01-11,50.59,29.16,21.430000000000003,True,False,False,True,True,False,6601.4,6536.37,False
2019-01-14,49.9,26.98,22.919999999999998,True,False,False,True,True,False,6541.04,6571.15,False
2019-01-16,49.9,29.56,20.34,True,False,False,True,True,False,6668.56,6646.19,True
2019-05-28,72.47,51.88,20.589999999999996,True,False,False,True,True,False,7278.38,7222.55,True
2019-05-29,72.47,50.89,21.58,True,False,False,True,True,False,7216.86,7234.83,False
2019-05-30,72.47,51.08,21.39,True,False,False,True,True,False,7245.4,7148.71,False
2019-05-31,72.47,48.31,24.159999999999997,True,False,False,True,True,False,7127.96,7110.34,False
2019-06-03,72.47,49.0,23.47,True,False,False,True,True,False,6978.02,7056.18,False
2019-08-05,75.24,53.46,21.779999999999994,True,False,False,True,True,False,7415.69,7492.02,True
2019-08-14,75.24,52.47,22.769999999999996,True,False,False,True,True,False,7490.13,7503.14,True
2019-08-15,75.24,52.07,23.169999999999995,True,False,False,True,True,False,7484.89,7548.9,False
2019-08-16,75.24,54.45,20.789999999999992,True,False,False,True,True,False,7604.11,7715.41,False
2019-08-23,75.24,51.08,24.159999999999997,True,True,False,True,True,False,7464.99,7540.69,True
2019-08-26,75.24,53.66,21.58,True,True,False,True,True,False,7575.02,7630.46,False
2019-08-27,75.24,52.47,22.769999999999996,True,True,False,True,True,False,7566.03,7536.7,False
2019-08-28,75.24,54.45,20.789999999999992,True,True,False,True,True,False,7587.9,7678.69,False
2019-10-08,75.24,53.06,22.179999999999993,True,False,False,True,True,False,7604.27,7678.66,True
2020-02-25,84.35,50.29,34.059999999999995,True,True,True,True,True,True,8834.86,8883.01,True
2020-02-26,84.35,46.73,37.62,True,True,True,True,True,True,8873.76,8632.54,False
2020-02-27,84.35,32.47,51.879999999999995,True,False,False,True,True,True,8436.67,8133.85,False
2020-02-28,84.35,23.96,60.38999999999999,True,False,False,True,True,True,8461.83,8569.91,False
2020-03-02,84.35,41.18,43.169999999999995,True,True,True,True,True,True,8877.98,8892.68,False
2020-03-03,84.35,33.66,50.69,True,True,True,True,True,True,8594.49,8745.64,False
2020-03-04,84.35,45.14,39.209999999999994,True,True,True,True,True,True,8949.28,8713.19,False
2020-03-05,84.35,36.63,47.71999999999999,True,True,True,True,True,True,8671.66,8395.95,False
2020-03-06,84.35,32.67,51.67999999999999,True,False,False,True,True,True,8530.34,7912.14,False
2020-03-09,84.35,15.24,69.11,True,False,False,True,True,True,7948.03,8213.97,False
2020-03-10,84.35,24.75,59.599999999999994,True,False,False,True,True,True,8372.26,8166.26,False
2020-03-11,84.35,12.07,72.28,True,False,False,True,True,True,8006.12,7452.76,False
2020-03-12,84.35,4.95,79.39999999999999,True,False,False,True,True,True,7263.65,7683.04,False
2020-03-13,84.35,11.48,72.86999999999999,True,False,False,True,True,True,7995.26,7502.26,False
2020-03-16,84.35,3.56,80.78999999999999,True,False,False,True,True,True,7020.38,7198.53,False
2020-03-17,84.35,10.29,74.06,True,False,False,True,True,True,7473.95,7023.86,False
2020-03-18,84.35,6.73,77.61999999999999,True,False,False,True,True,True,7175.18,7190.21,False
2020-03-19,84.35,4.95,79.39999999999999,True,False,False,True,True,True,7288.52,7391.22,False
2020-03-20,84.35,2.97,81.38,True,False,False,True,True,True,6994.29,6952.71,False
2020-03-23,84.35,2.97,81.38,True,False,False,True,True,True,7006.92,7348.99,False
2020-03-24,84.35,4.55,79.8,True,False,False,True,True,True,7553.82,7543.96,False
2020-03-25,84.35,3.76,80.58999999999999,True,False,False,True,True,True,7469.61,7549.83,False
2020-03-26,84.35,8.31,76.03999999999999,True,False,False,True,True,True,7897.13,7657.44,False
2020-03-27,84.35,5.94,78.41,True,False,False,True,True,True,7588.37,7678.83,False
2020-03-30,84.35,9.9,74.44999999999999,True,False,False,True,True,True,7889.01,7855.74,False
2020-03-31,84.35,8.71,75.63999999999999,True,False,False,True,True,True,7813.5,7582.78,False
2020-04-01,84.35,6.33,78.02,True,False,False,True,True,True,7486.29,7445.88,False
2020-04-02,84.35,7.92,76.42999999999999,True,False,False,True,True,True,7635.66,7631.57,False
2020-04-03,84.35,8.13,76.22,True,False,False,True,True,True,7528.11,7819.06,False
2020-04-06,84.35,13.04,71.31,True,False,False,True,True,True,8081.66,8287.48,False
2020-04-07,84.35,12.25,72.1,True,False,False,True,True,True,8049.31,8134.3,False
2020-04-08,84.35,15.64,68.71,True,False,False,True,True,True,8229.54,8284.31,False
2020-04-09,84.35,18.01,66.33999999999999,True,False,False,True,True,True,8238.53,8209.68,False
2020-04-13,84.35,15.64,68.71,True,False,False,True,True,True,8332.74,8489.27,False
2020-04-14,84.15,21.58,62.57000000000001,True,False,False,True,True,True,8692.16,8548.47,False
2020-04-15,81.98,18.01,63.97,True,False,False,True,True,True,8591.96,8689.09,False
2020-04-16,80.99,21.18,59.809999999999995,True,False,False,True,True,True,8757.83,8876.66,False
2020-04-17,80.99,24.55,56.44,True,False,False,True,True,True,8832.41,8742.54,False
2020-04-20,78.01,21.38,56.63000000000001,True,False,False,True,True,True,8726.51,8639.74,False
2020-04-21,78.01,17.02,60.99000000000001,True,False,False,True,True,True,8403.0,8575.57,False
2020-04-22,78.01,19.4,58.61000000000001,True,False,False,True,True,True,8664.64,8693.73,False
2020-04-23,78.01,19.2,58.81,True,False,False,True,True,True,8641.5,8666.57,False
2020-04-24,78.01,21.78,56.230000000000004,True,False,False,True,True,True,8786.6,8865.58,False
2020-04-27,78.01,23.96,54.050000000000004,True,False,False,True,True,True,8837.66,8913.28,False
2020-04-28,78.01,23.76,54.25,True,False,False,True,True,True,8677.6,8871.04,False
2020-04-29,78.01,28.31,49.7,True,False,False,True,True,True,8982.76,9005.24,False
2020-04-30,78.01,24.15,53.86000000000001,True,False,False,True,True,True,9000.51,8791.88,False
2020-05-01,78.01,20.19,57.82000000000001,True,False,False,True,True,True,8718.18,8683.94,False
2020-05-04,78.01,20.99,57.02000000000001,True,False,False,True,True,True,8834.11,8922.39,False
2020-05-05,78.01,23.76,54.25,True,False,False,True,True,True,8930.62,8997.02,False
2020-05-06,78.01,23.76,54.25,True,False,False,True,True,True,8984.86,9104.67,False
2020-05-07,78.01,24.75,53.260000000000005,True,False,False,True,True,True,9101.88,9165.7,False
2020-05-08,77.42,27.32,50.1,True,False,False,True,True,True,9220.35,9155.21,False
2020-05-11,76.83,28.91,47.92,True,False,False,True,True,True,9298.92,9326.06,False
2020-05-12,76.03,25.0,51.03,True,False,False,True,True,True,9112.45,9123.69,False
2020-05-13,76.03,23.8,52.230000000000004,True,False,False,True,True,True,9000.08,8946.45,False
2020-05-14,76.03,25.0,51.03,True,False,False,True,True,True,9094.42,8976.29,False
2020-05-15,73.66,25.19,48.47,True,False,False,True,True,True,9152.64,9281.35,False
2020-05-18,61.18,31.28,29.9,True,False,False,True,True,True,9331.93,9326.28,False
2020-05-19,50.29,29.3,20.99,True,False,False,True,True,False,9298.54,9415.25,False
2020-06-11,61.98,33.46,28.519999999999996,True,True,False,True,True,True,9588.48,9785.58,True
2020-06-12,61.98,36.43,25.549999999999997,True,True,False,True,True,True,9663.77,9517.14,False
2020-06-15,61.98,38.81,23.169999999999995,True,True,False,True,True,False,9776.89,9983.65,False
2020-06-17,61.98,41.78,20.199999999999996,True,True,False,True,True,False,9982.48,9972.35,True
2020-06-18,61.98,41.38,20.599999999999994,True,True,False,True,True,False,10012.05,10104.63,False
2020-06-19,61.98,40.0,21.979999999999997,True,True,False,True,True,False,10008.64,10009.0,False
2020-06-22,61.98,40.39,21.589999999999996,True,True,False,True,True,False,10130.33,10192.42,False
2020-06-23,61.98,41.18,20.799999999999997,True,True,False,True,True,False,10209.82,10183.77,False
2020-06-24,61.98,34.65,27.33,True,True,False,True,True,True,10002.7,10003.5,False
2020-06-25,61.98,36.03,25.949999999999996,True,True,False,True,True,True,10101.83,10087.08,False
2020-06-26,61.98,32.47,29.509999999999998,True,True,False,True,True,True,9849.36,9850.55,False
2020-06-29,61.98,36.43,25.549999999999997,True,True,False,True,True,True,9961.16,9970.21,False
2020-06-30,61.98,39.4,22.58,True,True,False,True,True,False,10156.85,10160.41,False
2020-07-01,61.98,39.8,22.18,True,True,False,True,True,False,10279.25,10386.38,False
2020-07-02,61.98,41.38,20.599999999999994,True,True,False,True,True,False,10341.89,10487.7,False
2020-07-07,61.98,40.59,21.389999999999993,True,True,False,True,True,False,10524.01,10594.41,True
2020-07-08,61.98,40.39,21.589999999999996,True,True,False,True,True,False,10666.7,10745.87,False
2020-07-09,61.98,38.01,23.97,True,True,False,True,True,False,10754.59,10751.77,False
2020-07-10,61.98,40.39,21.589999999999996,True,True,False,True,True,False,10836.33,10951.54,False
2020-07-13,61.98,41.18,20.799999999999997,True,True,False,True,True,False,10602.21,10502.85,False
2021-11-30,75.84,55.73,20.110000000000007,True,True,True,True,True,False,16135.92,16347.96,True
2021-12-01,75.04,51.97,23.070000000000007,True,False,False,True,True,False,15877.72,15791.3,False
2022-01-20,75.04,53.26,21.78000000000001,True,False,False,True,True,False,14846.46,14728.66,True
2022-01-21,75.04,49.7,25.340000000000003,True,False,False,True,True,True,14438.4,14160.91,False
2022-01-24,75.04,51.28,23.760000000000005,True,False,False,True,True,False,14509.58,14237.6,False
2022-01-25,75.04,46.53,28.510000000000005,True,False,False,True,True,True,14149.12,14492.52,False
2022-01-26,75.04,42.17,32.870000000000005,True,False,False,True,True,True,14172.76,14346.46,False
2022-01-27,75.04,39.2,35.84,True,False,False,True,True,True,14003.11,14091.32,False
2022-01-28,75.04,45.94,29.10000000000001,True,False,False,True,True,True,14454.61,14505.07,False
2022-01-31,75.04,50.69,24.35000000000001,True,False,False,True,True,False,14930.05,14966.6,False
2022-02-01,75.04,52.87,22.17000000000001,True,False,False,True,True,False,15019.68,15173.03,False
2022-02-03,74.65,50.49,24.160000000000004,True,False,False,True,True,False,14501.11,14566.28,True
2022-02-04,74.65,48.31,26.340000000000003,True,False,False,True,True,True,14694.35,14716.43,False
2022-02-07,74.65,48.51,26.140000000000008,True,False,False,True,True,True,14571.25,14533.25,False
2022-02-08,74.65,52.87,21.78000000000001,True,False,False,True,True,False,14747.03,14930.99,False
2022-02-10,74.65,50.69,23.960000000000008,True,False,False,True,True,False,14705.64,14739.46,True
2022-02-11,74.65,45.34,29.310000000000002,True,False,False,True,True,True,14253.84,14233.4,False
2022-02-14,74.65,42.57,32.080000000000005,True,False,False,True,True,True,14268.59,14482.11,False
2022-02-15,74.65,48.11,26.540000000000006,True,False,False,True,True,True,14620.82,14514.84,False
2022-02-16,74.65,49.2,25.450000000000003,True,False,False,True,True,True,14603.64,14485.08,False
2022-02-17,74.65,43.73,30.92000000000001,True,False,False,True,True,True,14171.74,14207.55,False
2022-02-18,74.65,43.14,31.510000000000005,True,False,False,True,True,True,14009.54,13892.81,False
2022-02-22,74.65,40.0,34.650000000000006,True,False,False,True,True,True,13870.53,14016.94,False
2022-02-23,74.65,34.85,39.800000000000004,True,False,False,True,True,True,13509.43,13065.44,False
2022-02-24,74.65,35.64,39.010000000000005,True,False,False,True,True,True,13974.67,13973.9,False
2022-02-25,74.65,45.94,28.710000000000008,True,False,False,True,True,True,14189.16,14058.61,False
2022-02-28,74.65,44.35,30.300000000000004,True,False,False,True,True,True,14237.81,14197.66,False
2022-03-01,74.65,37.5,37.150000000000006,True,False,False,True,True,True,14005.99,14075.11,False
2022-03-02,74.65,44.44,30.210000000000008,True,False,False,True,True,True,14243.69,14339.7,False
2022-03-03,74.65,44.64,30.010000000000005,True,False,False,True,True,True,14035.21,13957.6,False
2022-03-04,74.65,43.65,31.000000000000007,True,False,False,True,True,True,13837.83,13853.53,False
2022-03-07,74.65,34.32,40.330000000000005,True,False,False,True,True,True,13319.38,13275.23,False
2022-03-08,74.65,32.27,42.38,True,False,False,True,True,True,13267.6,13610.48,False
2022-03-09,74.65,37.62,37.03000000000001,True,False,False,True,True,True,13742.2,13577.84,False
2022-03-10,74.65,37.42,37.230000000000004,True,False,False,True,True,True,13591.0,13701.8,False
2022-03-11,74.65,35.04,39.61000000000001,True,False,False,True,True,True,13301.83,13248.09,False
2022-03-14,74.65,36.43,38.220000000000006,True,False,False,True,True,True,13046.64,13174.97,False
2022-03-15,74.65,39.2,35.45,True,False,False,True,True,True,13458.56,13633.12,False
2022-03-16,74.65,42.97,31.680000000000007,True,False,False,True,True,True,13956.78,13878.99,False
2022-03-17,74.65,45.54,29.110000000000007,True,False,False,True,True,True,14118.6,14061.29,False
2022-03-18,74.65,49.1,25.550000000000004,True,False,False,True,True,True,14420.08,14377.15,False
2022-03-21,74.65,47.52,27.130000000000003,True,False,False,True,True,True,14376.09,14396.03,False
2022-03-22,74.65,49.5,25.150000000000006,True,False,False,True,True,True,14654.33,14525.22,False
2022-03-23,74.65,45.54,29.110000000000007,True,False,False,True,True,True,14447.55,14529.72,False
2022-03-24,74.65,49.3,25.35000000000001,True,False,False,True,True,True,14765.69,14766.9,False
2022-03-25,74.65,50.69,23.960000000000008,True,False,False,True,True,False,14754.31,14763.16,False
2022-03-28,74.65,52.07,22.580000000000005,True,False,False,True,True,False,14987.4,15142.93,False
2022-03-31,71.88,51.28,20.599999999999994,True,False,False,True,True,False,14838.49,14886.91,True
2022-04-01,71.88,51.28,20.599999999999994,True,False,False,True,True,False,14861.21,14903.38,False
2022-04-05,71.88,48.31,23.569999999999993,True,False,False,True,True,False,14820.64,14600.3,True
2022-04-06,71.88,47.61,24.269999999999996,True,False,False,True,True,False,14498.89,14469.5,False
2022-04-07,71.88,48.01,23.869999999999997,True,False,False,True,True,False,14531.81,14450.53,False
2022-04-08,69.9,48.01,21.890000000000008,True,False,False,True,True,False,14327.26,14149.6,False
2022-04-29,59.2,34.25,24.950000000000003,True,False,False,True,True,False,12854.8,12864.83,True
2022-05-02,59.2,33.46,25.740000000000002,True,False,False,True,True,True,13075.85,13045.35,False
2022-05-03,59.2,36.03,23.17,True,False,False,True,True,False,13089.9,13110.3,False
2022-05-05,59.2,36.03,23.17,True,False,False,True,True,False,12850.55,12776.86,True
2022-05-06,59.2,34.85,24.35,True,False,False,True,True,False,12693.53,12465.91,False
2022-05-09,59.2,30.69,28.51,True,False,False,True,True,True,12187.72,12496.84,False
2022-05-10,59.2,28.96,30.240000000000002,True,False,False,True,True,True,12345.86,12240.21,False
2022-05-11,59.2,28.17,31.03,True,False,False,True,True,True,11967.56,11790.13,False
2022-05-12,59.2,27.92,31.28,True,False,False,True,True,True,11945.5,12125.93,False
2022-05-13,59.2,31.28,27.92,True,False,False,True,True,True,12387.4,12297.07,False
2022-05-16,59.2,31.48,27.720000000000002,True,False,False,True,True,True,12243.58,12496.63,False
2022-05-17,59.2,35.04,24.160000000000004,True,False,False,True,True,False,12564.1,12352.92,False
2022-05-18,59.2,27.12,32.08,True,False,False,True,True,True,11928.31,11872.56,False
2022-05-19,59.2,25.34,33.86,True,False,False,True,True,True,11875.63,12037.03,False
2022-05-20,59.2,24.35,34.85,True,False,False,True,True,True,11835.62,11867.08,False
2022-05-23,59.2,27.72,31.480000000000004,True,False,False,True,True,True,12034.28,11807.78,False
2022-05-24,59.2,29.3,29.900000000000002,True,False,False,True,True,True,11769.84,11732.45,False
2022-05-25,59.2,29.7,29.500000000000004,True,False,False,True,True,True,11943.93,11906.83,False
2022-05-26,59.2,32.67,26.53,True,False,False,True,True,True,12276.79,12421.8,False
2022-05-27,59.2,37.42,21.78,True,False,False,True,True,False,12681.42,12688.95,False
2022-05-31,59.2,36.03,23.17,True,False,False,True,True,False,12642.1,12750.31,False
2022-06-01,59.2,33.06,26.14,True,False,False,True,True,True,12548.36,12498.63,False
2022-06-02,59.2,35.84,23.36,True,False,False,True,True,False,12892.89,12650.39,False
2022-06-03,59.2,32.87,26.330000000000005,True,False,False,True,True,True,12548.02,12745.89,False
2022-06-06,59.2,34.45,24.75,True,False,False,True,True,False,12599.63,12456.49,False
2022-06-07,59.2,36.83,22.370000000000005,True,False,False,True,True,False,12711.67,12682.81,False
2022-06-08,59.2,32.27,26.93,True,False,False,True,True,True,12615.13,12543.37,False
2022-06-09,59.2,27.72,31.480000000000004,True,False,False,True,True,True,12269.78,12052.59,False
2022-06-10,59.2,24.4,34.800000000000004,True,False,False,True,True,True,11832.82,11472.19,False
2022-06-13,59.2,16.83,42.370000000000005,True,False,False,True,True,True,11288.32,11385.18,False
2022-06-14,59.2,15.44,43.760000000000005,True,False,False,True,True,True,11311.69,11468.13,False
2022-06-15,59.2,16.43,42.77,True,False,False,True,True,True,11593.77,11286.87,False
2022-06-16,59.2,12.27,46.93000000000001,True,False,False,True,True,True,11127.57,11172.65,False
2022-06-17,59.2,11.48,47.72,True,False,False,True,True,True,11265.99,11446.99,False
2022-06-21,59.2,16.03,43.17,True,False,False,True,True,True,11546.76,11427.74,False
2022-06-22,59.2,15.84,43.36,True,False,False,True,True,True,11527.71,11622.09,False
2022-06-23,59.2,16.83,42.370000000000005,True,False,False,True,True,True,11697.68,11826.95,False
2022-06-24,56.03,22.17,33.86,True,False,False,True,True,True,12105.85,12157.93,False
2022-06-27,52.07,23.61,28.46,True,False,False,True,True,True,12008.24,12021.34,False
2022-06-28,52.07,21.66,30.41,True,False,False,True,True,True,11637.77,11619.01,False
2022-06-29,52.07,21.86,30.21,True,False,False,True,True,True,11658.26,11532.32,False
2022-06-30,51.08,20.47,30.61,True,False,False,True,True,True,11503.72,11472.63,False
2022-07-01,51.08,24.05,27.029999999999998,True,False,False,True,True,True,11585.68,11419.34,False
2022-07-05,51.08,18.68,32.4,True,False,False,True,True,True,11779.91,11807.08,False
2022-07-06,51.08,20.27,30.81,True,False,False,True,True,True,11852.59,11913.73,False
2022-07-07,51.08,21.66,29.419999999999998,True,False,False,True,True,True,12109.05,11977.95,False
2022-07-08,51.08,20.87,30.209999999999997,True,False,False,True,True,True,12125.69,12008.76,False
2022-07-11,51.08,20.67,30.409999999999997,True,False,False,True,True,True,11860.28,11926.84,False
2022-07-12,51.08,18.68,32.4,True,False,False,True,True,True,11744.99,11523.91,False
2022-07-13,51.08,17.89,33.19,True,False,False,True,True,True,11728.53,11637.18,False
2022-07-14,51.08,16.69,34.39,True,False,False,True,True,True,11768.4,11896.15,False
2022-07-15,51.08,18.09,32.989999999999995,True,False,False,True,True,True,11983.62,12089.68,False
2022-07-18,48.11,15.7,32.41,True,False,False,True,True,True,11877.5,12046.69,False
2022-07-19,44.55,19.68,24.869999999999997,True,False,False,True,True,False,12249.42,12269.07,False
2022-07-20,44.55,18.68,25.869999999999997,True,False,False,True,True,True,12439.68,12466.13,False
2022-07-21,43.96,20.47,23.490000000000002,True,False,False,True,True,False,12619.41,12575.76,False
2022-07-22,43.96,20.07,23.89,True,False,False,True,True,False,12396.47,12391.21,False
2022-07-25,43.96,23.06,20.900000000000002,True,False,False,True,True,False,12328.41,12248.21,False
2022-08-31,47.51,26.44,21.069999999999997,True,False,False,True,True,False,12272.03,12158.88,True
2022-09-01,47.51,27.23,20.279999999999998,True,False,False,True,True,False,12274.62,12392.45,False
2022-09-02,47.51,25.64,21.869999999999997,True,False,False,True,True,False,12098.44,12106.57,False
2022-09-06,47.51,25.04,22.47,True,False,False,True,True,False,12011.31,12038.18,False
2022-09-16,47.51,25.24,22.27,True,False,False,True,True,False,11861.38,11753.6,True
2022-09-20,47.51,24.25,23.259999999999998,True,False,False,True,True,False,11851.54,11892.72,True
2022-09-21,47.51,20.27,27.24,True,False,False,True,True,True,11637.79,11574.32,False
2022-09-22,47.51,17.89,29.619999999999997,True,False,False,True,True,True,11501.65,11398.75,False
2022-09-23,47.51,13.51,34.0,True,False,False,True,True,True,11311.24,11283.14,False
2022-09-26,47.51,11.13,36.379999999999995,True,False,False,True,True,True,11254.11,11411.34,False
2022-09-27,47.51,10.53,36.98,True,False,False,True,True,True,11271.75,11258.74,False
2022-09-28,47.51,14.71,32.8,True,False,False,True,True,True,11493.83,11334.57,False
2022-09-29,47.51,11.72,35.79,True,False,False,True,True,True,11164.78,11123.11,False
2022-09-30,47.51,11.13,36.379999999999995,True,False,False,True,True,True,10971.22,11059.17,False
2022-10-03,47.51,15.53,31.979999999999997,True,False,False,True,True,True,11229.73,11477.85,False
2022-10-04,47.51,20.75,26.759999999999998,True,False,False,True,True,True,11582.54,11429.47,False
2022-10-05,47.51,20.95,26.56,True,False,False,True,True,True,11573.18,11556.4,False
2022-10-06,47.51,19.56,27.95,True,False,False,True,True,True,11485.5,11272.46,False
2022-10-07,47.51,16.3,31.209999999999997,True,False,False,True,True,True,11039.47,11048.51,False
2022-10-10,47.51,16.1,31.409999999999997,True,False,False,True,True,True,10926.97,10865.32,False
2022-10-11,47.51,16.3,31.209999999999997,True,False,False,True,True,True,10791.35,10810.3,False
2022-10-12,47.51,16.1,31.409999999999997,True,False,False,True,True,True,10785.61,10481.58,False
2022-10-13,47.51,17.33,30.18,True,False,False,True,True,True,11033.58,11130.08,False
2022-10-14,47.51,14.54,32.97,True,False,False,True,True,True,10692.06,10967.25,False
2022-10-17,47.51,17.69,29.819999999999997,True,False,False,True,True,True,11062.53,11368.76,False
2022-10-18,47.51,20.87,26.639999999999997,True,False,False,True,True,True,11147.74,11081.82,False
2022-10-19,47.51,19.88,27.63,True,False,False,True,True,True,11103.38,11081.23,False
2022-10-20,47.51,17.09,30.419999999999998,True,False,False,True,True,True,11046.71,10998.17,False
2022-10-21,47.51,22.06,25.45,True,False,False,True,True,True,11310.33,11321.11,False
2022-10-24,47.51,23.65,23.86,True,False,False,True,True,False,11430.26,11482.87,False
2023-02-28,75.94,55.66,20.28,True,False,False,True,True,False,12042.12,12026.72,True
2023-03-01,75.94,53.08,22.86,True,False,False,True,True,False,11938.57,11830.09,False
2023-03-02,75.94,55.86,20.08,True,False,False,True,True,False,12044.87,12110.71,False
2023-03-07,75.94,53.47,22.47,True,True,False,True,True,False,12152.17,12181.06,True
2023-03-08,75.94,53.87,22.07,True,True,False,True,True,False,12215.33,12230.84,False
2023-03-09,75.94,47.71,28.229999999999997,True,True,False,True,True,True,11995.88,12001.7,False
2023-03-10,75.94,41.35,34.589999999999996,True,False,False,True,True,True,11830.28,11752.1,False
2023-03-13,75.94,38.76,37.18,True,False,False,True,True,True,11923.17,12078.46,False
2023-03-14,75.94,42.14,33.8,True,True,False,True,True,True,12199.79,12083.24,False
2023-03-15,75.94,37.17,38.769999999999996,True,True,False,True,True,True,12251.32,12211.87,False
2023-03-16,75.94,41.94,34.0,True,True,False,True,True,True,12581.39,12570.16,False
2023-03-17,75.94,37.37,38.57,True,True,False,True,True,True,12519.88,12487.79,False
2023-03-20,75.94,41.55,34.39,True,True,False,True,True,True,12562.61,12643.35,False
2023-03-21,75.94,46.12,29.82,True,True,False,True,True,True,12741.44,12742.41,False
2023-03-22,75.94,40.59,35.349999999999994,True,True,False,True,True,True,12567.15,12735.6,False
2023-03-23,75.94,38.61,37.33,True,True,False,True,True,True,12729.23,12700.51,False
2023-03-24,75.94,40.0,35.94,True,True,False,True,True,True,12767.05,12797.89,False
2023-03-27,75.94,43.33,32.61,True,True,False,True,True,True,12673.07,12654.91,False
2023-03-28,75.94,44.53,31.409999999999997,True,True,False,True,True,True,12610.57,12768.14,False
2023-03-29,75.94,49.1,26.839999999999996,True,True,False,True,True,True,12846.03,12934.99,False
2023-03-30,75.94,51.88,24.059999999999995,True,True,False,True,True,False,12963.14,12968.96,False
2023-03-31,75.94,54.87,21.07,True,True,False,True,True,False,13181.35,13084.1,False
2023-04-04,75.94,53.08,22.86,True,True,False,True,True,False,13100.08,13056.79,True
2023-04-05,75.94,53.87,22.07,True,True,False,True,True,False,12967.2,12892.9,False
2023-04-06,75.94,53.47,22.47,True,True,False,True,True,False,13062.6,12936.52,False
2023-04-10,75.94,54.87,21.07,True,True,False,True,True,False,13051.23,13040.49,False
2023-04-25,75.94,51.09,24.849999999999994,True,True,False,True,True,False,12725.11,12866.64,True
2023-04-26,75.94,46.12,29.82,True,True,False,True,True,True,12806.49,12963.21,False
2023-04-27,75.94,50.29,25.65,True,True,False,True,True,True,13160.03,13139.35,False
2023-04-28,75.94,54.87,21.07,True,True,False,True,True,False,13245.99,13229.12,False
2023-05-02,71.37,48.11,23.260000000000005,True,True,True,True,True,False,13113.66,13123.1,True
2023-05-03,71.37,45.32,26.050000000000004,True,True,True,True,True,True,13030.21,13014.08,False
