Date,breadth_40,breadth_50,breadth_60,price,ma200,breadth
2014-11-12,False,False,False,4195.4,3814.6146500000004,74.4
2014-11-13,False,False,False,4213.48,3818.02,72.0
2014-11-14,False,False,False,4224.99,3821.53535,72.59
2014-11-17,False,False,False,4213.79,3825.4018000000005,72.8
2014-11-18,False,False,False,4242.19,3829.2617499999997,74.59
2014-11-19,False,False,False,4222.66,3833.1005999999998,73.59
2014-11-20,False,False,False,4242.09,3836.8231,74.4
2014-11-21,False,False,False,4251.32,3840.2701499999994,75.8
2014-11-24,False,False,False,4284.32,3843.7812,76.4
2014-11-25,False,False,False,4288.23,3847.11375,77.0
2014-11-26,False,False,False,4317.99,3850.5669,76.19
2014-11-28,False,False,False,4337.78,3853.958,75.4
2014-12-01,False,False,False,4287.81,3857.0776499999997,74.4
2014-12-02,False,False,False,4305.96,3860.2103,74.8
2014-12-03,False,False,False,4312.93,3863.5107499999995,75.95
2014-12-04,False,False,False,4311.93,3866.71075,75.15
2014-12-05,False,False,False,4311.57,3869.9556,75.95
2014-12-08,False,False,False,4278.34,3872.91825,74.74
2014-12-09,False,False,False,4294.67,3875.9959,75.55
2014-12-10,False,False,False,4224.87,3878.7372499999997,69.73
2014-12-11,False,False,False,4246.48,3881.47065,71.34
2014-12-12,False,False,False,4199.28,3883.9865499999996,65.93
2014-12-15,False,False,False,4157.41,3886.4317499999997,65.33
2014-12-16,False,False,False,4089.6,3888.2801,62.92
2014-12-17,False,False,False,4165.1,3890.4696999999996,67.93
2014-12-18,False,False,False,4267.77,3893.2039,73.14
2014-12-19,False,False,False,4281.78,3896.0958,74.94
2014-12-22,False,False,False,4293.67,3899.0324500000006,75.75
2014-12-23,False,False,False,4279.3,3901.97145,75.95
2014-12-24,False,False,False,4283.1,3904.8516499999996,76.35
2014-12-26,False,False,False,4314.1,3908.1647000000003,76.95
2014-12-29,False,False,False,4312.64,3911.58855,77.35
2014-12-30,False,False,False,4282.35,3914.68775,76.55
2014-12-31,False,False,False,4236.28,3917.33605,75.1
2015-01-02,False,False,False,4230.24,3920.0735499999996,75.5
2015-01-05,False,False,False,4160.96,3922.4085000000005,68.87
2015-01-06,False,False,False,4110.83,3924.6973,66.13
2015-01-07,False,False,False,4160.0,3927.4103499999997,69.12
2015-01-08,False,False,False,4240.55,3930.46445,72.5
2015-01-09,False,False,False,4213.28,3933.6164000000003,69.92
2015-01-12,False,False,False,4169.97,3936.6506,67.72
2015-01-13,False,False,False,4166.2,3939.6241499999996,66.33
2015-01-14,False,False,False,4145.84,3942.3746499999997,62.54
2015-01-15,False,False,False,4089.65,3944.5308999999997,59.76
2015-01-16,False,False,False,4142.14,3946.91165,62.74
2015-01-20,False,False,False,4171.21,3949.5798,63.34
2015-01-21,False,False,False,4192.09,3952.84335,65.33
2015-01-22,False,False,False,4270.36,3956.6564000000003,68.92
2015-01-23,False,False,False,4278.14,3960.35595,67.33
2015-01-26,False,False,False,4275.72,3963.7323499999998,67.52
2015-01-27,False,False,False,4165.5,3967.1210499999997,64.34
2015-01-28,False,False,False,4140.38,3970.58875,61.07
2015-01-29,False,False,False,4181.35,3974.1223499999996,63.47
2015-01-30,False,False,False,4148.43,3977.4252500000002,60.87
2015-02-02,False,False,False,4188.59,3980.7027500000004,63.2
2015-02-03,False,False,False,4229.15,3984.17585,66.8
2015-02-04,False,False,False,4221.2,3987.4820999999997,66.19
2015-02-05,False,False,False,4256.18,3990.8190000000004,67.4
2015-02-06,False,False,False,4228.68,3994.1771999999996,68.59
2015-02-09,False,False,False,4216.09,3997.3025,68.4
2015-02-10,False,False,False,4281.15,4001.0427999999997,69.8
2015-02-11,False,False,False,4297.28,4004.8040499999997,69.59
2015-02-12,False,False,False,4347.97,4008.6739499999994,72.4
2015-02-13,False,False,False,4384.03,4012.6839999999997,72.59
2015-02-17,False,False,False,4385.34,4016.6388999999995,73.19
2015-02-18,False,False,False,4390.91,4020.65525,72.59
2015-02-19,False,False,False,4411.86,4024.6890999999996,72.94
2015-02-20,False,False,False,4443.05,4029.1218,73.54
2015-02-23,False,False,False,4449.49,4033.6369,72.74
2015-02-24,False,False,False,4451.03,4038.18995,73.5
2015-02-25,False,False,False,4440.59,4042.6144,73.3
2015-02-26,False,False,False,4462.27,4046.8621000000003,73.5
2015-02-27,False,False,False,4440.67,4051.0098,72.9
2015-03-02,False,False,False,4483.05,4055.4588,73.5
2015-03-03,False,False,False,4458.78,4059.92685,73.3
2015-03-04,False,False,False,4445.36,4064.21765,70.71
2015-03-05,False,False,False,4452.06,4068.39985,70.31
2015-03-06,False,False,False,4399.23,4072.3944500000002,65.33
2015-03-09,False,False,False,4412.99,4076.28135,65.73
2015-03-10,False,False,False,4329.08,4079.67245,62.54
2015-03-11,False,False,False,4305.38,4082.8127000000004,60.95
2015-03-12,False,False,False,4336.23,4085.8785,66.13
2015-03-13,False,False,False,4314.9,4088.8916999999997,63.47
2015-03-16,False,False,False,4370.47,4092.06545,66.26
2015-03-17,False,False,False,4375.62,4095.25945,64.27
2015-03-18,False,False,False,4422.5,4098.707149999999,68.53
2015-03-19,False,False,False,4426.82,4102.1909000000005,66.53
2015-03-20,False,False,False,4458.54,4105.76565,69.53
2015-03-23,False,False,False,4445.54,4109.1086,69.53
2015-03-24,False,False,False,4430.98,4112.29065,67.53
2015-03-25,False,False,False,4329.29,4114.9584,62.52
2015-03-26,False,False,False,4315.26,4117.530400000001,61.92
2015-03-27,False,False,False,4332.86,4120.2054499999995,61.32
2015-03-30,False,False,False,4382.82,4123.30055,65.73
2015-03-31,False,False,False,4333.69,4126.0912,63.32
2015-04-01,False,False,False,4311.26,4128.747850000001,63.32
2015-04-02,False,False,False,4316.01,4131.4213,64.72
2015-04-06,False,False,False,4350.98,4134.15315,66.73
2015-04-07,False,False,False,4344.08,4136.86955,65.33
2015-04-08,False,False,False,4375.96,4139.73615,65.13
2015-04-09,False,False,False,4403.95,4142.72935,66.33
2015-04-10,False,False,False,4422.02,4145.8418,66.73
2015-04-13,False,False,False,4409.21,4148.7512,65.13
2015-04-14,False,False,False,4397.65,4151.6049,67.53
2015-04-15,False,False,False,4424.53,4154.50535,70.54
2015-04-16,False,False,False,4418.83,4157.3521,69.33
2015-04-17,False,False,False,4351.8,4159.63945,65.73
2015-04-20,False,False,False,4417.4,4162.2301,69.53
2015-04-21,False,False,False,4435.98,4164.79495,66.73
2015-04-22,False,False,False,4460.81,4167.54545,68.53
2015-04-23,False,False,False,4477.07,4170.61045,69.33
2015-04-24,False,False,False,4536.78,4173.8297999999995,68.93
2015-04-27,False,False,False,4525.03,4177.054749999999,67.93
2015-04-28,False,False,False,4515.27,4180.1082,70.34
2015-04-29,False,False,False,4488.15,4182.901650000001,69.13
2015-04-30,False,False,False,4414.25,4185.40065,63.12
2015-05-01,False,False,False,4479.06,4188.1343,67.73
2015-05-04,False,False,False,4482.61,4191.1573,69.33
2015-05-05,False,False,False,4409.39,4193.5048,63.12
2015-05-06,False,False,False,4379.75,4195.732849999999,61.12
2015-05-07,False,False,False,4401.55,4197.9325,63.52
2015-05-08,False,False,False,4458.65,4200.294800000001,66.93
2015-05-11,False,False,False,4438.64,4202.57205,66.13
2015-05-12,False,False,False,4420.65,4204.8495,64.72
2015-05-13,False,False,False,4426.56,4207.1461,65.13
2015-05-14,False,False,False,4495.04,4209.82615,66.73
2015-05-15,False,False,False,4494.29,4212.4172499999995,67.33
2015-05-18,False,False,False,4512.95,4215.5195,69.13
2015-05-19,False,False,False,4503.72,4218.63975,67.93
2015-05-20,False,False,False,4505.3,4221.6224,67.33
2015-05-21,False,False,False,4529.47,4224.89505,68.53
2015-05-22,False,False,False,4527.16,4228.1595,66.73
2015-05-26,False,False,False,4472.96,4231.2346,62.52
2015-05-27,False,False,False,4546.06,4234.52445,64.12
2015-05-28,False,False,False,4535.66,4237.65045,64.12
2015-05-29,False,False,False,4508.25,4240.6656,58.71
2015-06-01,False,False,False,4521.85,4243.52885,60.55
2015-06-02,False,False,False,4508.89,4246.22775,60.15
2015-06-03,False,False,False,4519.86,4248.8895,60.95
2015-06-04,False,False,False,4487.03,4251.2221500000005,56.77
2015-06-05,False,False,False,4477.19,4253.40745,56.17
2015-06-08,False,False,False,4431.52,4255.36155,54.18
2015-06-09,False,False,False,4427.61,4257.26445,53.38
2015-06-10,False,False,False,4485.46,4259.428000000001,57.96
2015-06-11,False,False,False,4488.47,4261.53295,57.76
2015-06-12,False,False,False,4453.79,4263.44355,56.17
2015-06-15,False,False,False,4432.92,4265.242249999999,53.4
2015-06-16,False,False,False,4455.9,4267.1903999999995,55.59
2015-06-17,False,False,False,4468.98,4269.1225,56.59
2015-06-18,False,False,False,4531.85,4271.302699999999,60.4
2015-06-19,False,False,False,4513.42,4273.515,58.4
2015-06-22,False,False,False,4544.04,4275.90455,59.2
2015-06-23,False,False,False,4548.74,4278.19865,59.0
2015-06-24,False,False,False,4524.6,4280.3443,56.79
2015-06-25,False,False,False,4514.01,4282.60495,55.0
2015-06-26,False,False,False,4484.28,4284.5515000000005,54.59
2015-06-29,False,False,False,4379.86,4285.98755,47.49
2015-06-30,False,False,False,4396.76,4287.6252,48.69
2015-07-01,False,False,False,4429.23,4289.6219,50.4
2015-07-02,False,False,False,4433.39,4291.4525,50.4
2015-07-06,False,False,False,4418.66,4293.17795,49.39
2015-07-07,False,False,False,4429.06,4294.80785,52.41
2015-07-08,False,False,False,4351.58,4296.065299999999,44.64
2015-07-09,False,False,False,4352.03,4297.5193,46.06
2015-07-10,False,False,False,4420.15,4299.3622000000005,49.49
2015-07-13,False,False,False,4494.47,4301.363,53.93
2015-07-14,False,False,False,4523.47,4303.94125,54.34
2015-07-15,False,False,False,4528.36,4306.31445,53.76
2015-07-16,False,False,False,4594.9,4309.0530499999995,56.15
2015-07-17,False,False,False,4661.6,4312.113799999999,54.16
2015-07-20,False,False,False,4679.68,4315.5885,53.96
2015-07-21,False,False,False,4674.4,4319.03115,51.0
2015-07-22,False,False,False,4623.24,4322.0108,51.6
2015-07-23,False,False,False,4602.83,4324.9436,50.6
2015-07-24,False,False,False,4557.38,4327.93755,48.39
2015-07-27,False,False,False,4519.09,4330.3274,45.38
2015-07-28,False,False,False,4560.23,4333.2819500000005,48.89
2015-07-29,False,False,False,4581.6,4336.83565,52.31
2015-07-30,False,False,False,4598.59,4340.7886499999995,51.3
2015-07-31,False,False,False,4588.91,4344.68095,52.71
2015-08-03,False,False,False,4580.46,4348.653399999999,51.71
2015-08-04,False,False,False,4567.47,4352.66435,50.3
2015-08-05,False,False,False,4602.24,4356.598199999999,51.3
2015-08-06,False,False,False,4528.51,4359.89035,49.89
2015-08-07,False,False,False,4520.08,4362.6338,51.59
2015-08-10,False,False,False,4573.11,4365.7514,54.18
2015-08-11,False,False,False,4513.99,4368.26,52.39
2015-08-12,False,False,False,4528.19,4370.69085,52.98
2015-08-13,False,False,False,4519.32,4373.0574,52.78
2015-08-14,False,False,False,4530.74,4375.178,54.38
2015-08-17,False,False,False,4566.37,4377.5571,55.57
2015-08-18,False,False,False,4542.07,4379.76425,54.98
2015-08-19,False,False,False,4510.9,4381.5277,53.58
2015-08-20,False,False,False,4385.13,4382.60695,46.21
2015-08-21,False,False,False,4197.27,4382.81215,34.06
2015-08-24,False,False,False,4038.6,4382.2388,19.92
2015-08-25,False,False,False,4016.32,4381.5,17.13
2015-08-26,False,False,False,4219.6,4381.7955,25.89
2015-08-27,False,False,False,4324.82,4382.53985,32.27
2015-08-28,False,False,False,4329.12,4383.24965,32.07
2015-08-31,True,True,True,4274.58,4383.64555,29.28
2015-09-01,False,False,False,4142.63,4383.2913,21.75
2015-09-02,False,False,False,4256.23,4383.4475,26.14
2015-09-03,False,False,False,4234.65,4383.5518,27.34
2015-09-04,False,False,False,4184.72,4383.26445,24.0
2015-09-08,False,False,False,4303.53,4383.6688,29.6
2015-09-09,False,False,False,4253.45,4383.7256,26.6
2015-09-10,False,False,False,4296.3,4383.950500000001,27.6
2015-09-11,False,False,False,4323.23,4384.14505,28.79
2015-09-14,False,False,False,4308.76,4384.2477,27.79
2015-09-15,False,False,False,4360.28,4384.45915,31.2
2015-09-16,False,False,False,4383.67,4384.6885999999995,32.79
2015-09-17,False,False,False,4384.96,4385.17435,31.79
2015-09-18,False,False,False,4323.86,4385.26385,28.39
2015-09-21,False,False,False,4336.13,4385.37985,28.6
2015-09-22,False,False,False,4274.1,4385.1907,25.79
2015-09-23,False,False,False,4273.53,4385.0005,26.6
2015-09-24,False,False,False,4261.1,4384.9143,26.39
2015-09-25,False,False,False,4224.74,4384.56465,27.0
2015-09-28,False,False,False,4103.47,4383.95765,19.39
2015-09-29,False,False,False,4083.37,4383.1421,20.6
2015-09-30,True,True,True,4181.06,4383.051,24.6
2015-10-01,False,False,False,4192.96,4383.22875,26.0
2015-10-02,False,False,False,4267.45,4384.1179999999995,29.39
2015-10-05,False,False,False,4331.43,4384.9496500000005,34.85
2015-10-06,False,False,False,4306.7,4385.1443,31.88
2015-10-07,False,False,False,4333.46,4385.402700000001,34.65
2015-10-08,False,False,False,4350.15,4385.6851,38.01
2015-10-09,False,False,False,4370.01,4386.13865,36.63
2015-10-12,False,False,False,4382.56,4386.63595,38.21
2015-10-13,False,False,False,4352.94,4386.83015,36.03
2015-10-14,False,False,False,4346.92,4387.00155,35.04
2015-10-15,False,False,False,4418.22,4387.680899999999,39.0
2015-10-16,False,False,False,4438.62,4388.6926,40.59
2015-10-19,False,False,False,4462.07,4389.851750000001,40.59
2015-10-20,False,False,False,4438.18,4391.2378499999995,40.39
2015-10-21,False,False,False,4413.52,4392.7513,38.01
2015-10-22,False,False,False,4503.22,4394.4673999999995,43.76
2015-10-23,False,False,False,4624.09,4396.3851,45.54
2015-10-26,False,False,False,4630.85,4398.472949999999,44.75
2015-10-27,False,False,False,4639.23,4400.81925,44.35
2015-10-28,False,False,False,4678.57,4403.3811,48.51
2015-10-29,False,False,False,4670.77,4406.00575,48.31
2015-10-30,False,False,False,4648.83,4408.80165,47.52
2015-11-02,False,False,False,4703.91,4411.6105,53.26
2015-11-03,False,False,False,4719.05,4414.349700000001,52.57
2015-11-04,False,False,False,4717.55,4416.977,50.79
2015-11-05,False,False,False,4702.9,4419.1397,50.79
2015-11-06,False,False,False,4707.23,4421.28515,49.0
2015-11-09,False,False,False,4655.52,4423.18415,46.03
2015-11-10,False,False,False,4641.73,4425.565299999999,47.22
2015-11-11,False,False,False,4636.94,4428.0481,47.02
2015-11-12,False,False,False,4588.93,4430.085999999999,39.68
2015-11-13,False,False,False,4502.14,4431.85455,35.71
2015-11-16,False,False,False,4565.47,4433.73895,42.46
2015-11-17,False,False,False,4565.82,4435.4223,39.68
2015-11-18,False,False,False,4653.44,4437.583500000001,47.42
2015-11-19,False,False,False,4655.35,4439.57935,48.21
2015-11-20,False,False,False,4686.36,4441.86775,50.29
2015-11-23,False,False,False,4674.79,4444.16125,49.5
2015-11-24,False,False,False,4669.41,4446.10255,49.3
2015-11-25,False,False,False,4672.88,4447.98055,50.69
2015-11-27,False,False,False,4680.47,4449.64305,51.49
2015-11-30,False,False,False,4664.51,4451.04545,50.29
2015-12-01,False,False,False,4716.16,4452.69955,52.68
2015-12-02,False,False,False,4686.22,4454.1761,47.71
2015-12-03,False,False,False,4606.76,4455.1506,42.09
2015-12-04,False,False,False,4716.12,4456.51595,50.59
2015-12-07,False,False,False,4693.62,4457.7366,48.61
2015-12-08,False,False,False,4694.77,4458.9553,45.45
2015-12-09,False,False,False,4622.14,4459.86305,41.5
2015-12-10,False,False,False,4643.05,4460.76695,41.3
2015-12-11,False,False,False,4537.56,4461.2514,35.17
2015-12-14,False,False,False,4570.16,4461.68695,36.95
2015-12-15,False,False,False,4597.33,4462.3796999999995,42.37
2015-12-16,False,False,False,4664.56,4463.4757,47.12
2015-12-17,False,False,False,4598.14,4464.2061,43.36
2015-12-18,False,False,False,4514.82,4464.784049999999,37.22
2015-12-21,False,False,False,4560.55,4465.52185,40.0
2015-12-22,False,False,False,4589.26,4466.82275,41.98
2015-12-23,False,False,False,4624.59,4468.4188,45.14
2015-12-24,False,False,False,4622.77,4469.851500000001,44.75
2015-12-28,False,False,False,4621.35,4471.38375,44.15
2015-12-29,False,False,False,4691.08,4472.9868,48.31
2015-12-30,False,False,False,4652.01,4474.36875,45.03
2015-12-31,False,False,False,4593.27,4475.2226,43.05
2016-01-04,False,False,False,4497.86,4475.5778,37.89
2016-01-05,False,False,False,4484.18,4475.706,38.88
2016-01-06,False,False,False,4443.98,4475.6982,35.91
2016-01-07,False,False,False,4305.72,4475.0719,27.97
2016-01-08,False,False,False,4270.78,4474.77935,23.01
2016-01-11,False,False,False,4283.55,4474.6208,24.2
2016-01-12,False,False,False,4333.72,4474.6251,26.19
2016-01-13,False,False,False,4183.12,4473.6266000000005,21.62
2016-01-14,False,False,False,4272.97,4473.323,23.01
2016-01-15,False,False,False,4141.08,4472.4721,20.47
2016-01-19,False,False,False,4147.07,4471.6274,21.07
2016-01-20,False,False,False,4136.28,4470.5539,18.48
2016-01-21,False,False,False,4142.6,4469.5465,17.89
2016-01-22,False,False,False,4259.77,4468.965550000001,23.45
2016-01-25,False,False,False,4196.53,4467.928449999999,20.07
2016-01-26,False,False,False,4233.85,4466.9876,22.86
2016-01-27,False,False,False,4128.86,4465.58585,22.46
2016-01-28,False,False,False,4186.06,4464.5279,23.06
2016-01-29,True,True,True,4279.17,4463.8011,29.02
2016-02-01,False,False,False,4286.56,4463.139749999999,29.64
2016-02-02,False,False,False,4193.1,4462.34625,26.53
2016-02-03,False,False,False,4171.97,4461.1191,27.57
2016-02-04,False,False,False,4167.77,4459.77805,27.77
2016-02-05,False,False,False,4024.47,4457.59635,24.4
2016-02-08,False,False,False,3960.67,4455.01435,21.42
2016-02-09,False,False,False,3947.8,4452.06945,21.62
2016-02-10,False,False,False,3966.28,4449.2757,21.82
2016-02-11,False,False,False,3962.22,4446.51045,19.04
2016-02-12,False,False,False,4019.19,4444.16565,23.8
2016-02-16,False,False,False,4104.33,4442.61605,26.58
2016-02-17,False,False,False,4199.1,4441.21625,30.15
2016-02-18,False,False,False,4151.49,4439.56065,29.36
2016-02-19,False,False,False,4164.09,4438.334150000001,29.96
2016-02-22,False,False,False,4231.27,4437.59175,33.53
2016-02-23,False,False,False,4162.54,4436.3967,32.4
2016-02-24,False,False,False,4200.66,4435.10675,33.39
2016-02-25,False,False,False,4241.06,4434.11885,35.58
2016-02-26,False,False,False,4235.62,4433.1937,35.98
2016-02-29,True,True,True,4201.12,4432.0665,34.52
2016-03-01,False,False,False,4333.61,4431.25935,40.47
2016-03-02,False,False,False,4334.39,4430.45985,41.86
2016-03-03,False,False,False,4325.86,4429.5244,44.04
2016-03-04,False,False,False,4329.0,4428.6508,44.44
2016-03-07,False,False,False,4303.33,4427.64095,46.12
2016-03-08,False,False,False,4265.51,4426.32115,41.74
2016-03-09,False,False,False,4293.23,4425.1515,44.93
2016-03-10,False,False,False,4286.97,4424.221549999999,44.33
2016-03-11,False,False,False,4361.83,4423.3004,51.88
2016-03-14,False,False,False,4367.33,4422.45875,51.88
2016-03-15,False,False,False,4367.08,4421.7528999999995,50.89
2016-03-16,False,False,False,4404.2,4421.164650000001,53.87
2016-03-17,False,False,False,4400.26,4420.6215,56.66
2016-03-18,False,False,False,4410.83,4420.07635,57.65
2016-03-21,False,False,False,4426.98,4419.7761,57.42
2016-03-22,False,False,False,4437.62,4419.5782500000005,56.63
2016-03-23,False,False,False,4402.56,4419.43345,54.45
2016-03-24,False,False,False,4405.53,4419.32305,54.25
2016-03-28,False,False,False,4398.07,4418.8861,55.35
2016-03-29,False,False,False,4467.72,4418.7823499999995,56.94
2016-03-30,False,False,False,4490.88,4418.967799999999,58.13
2016-03-31,False,False,False,4483.65,4419.22145,59.12
2016-04-01,False,False,False,4532.08,4419.60235,60.51
2016-04-04,False,False,False,4511.7,4419.81595,60.11
2016-04-05,False,False,False,4470.75,4419.510450000001,56.46
2016-04-06,False,False,False,4543.78,4419.662249999999,60.11
2016-04-07,False,False,False,4475.28,4419.31845,56.34
2016-04-08,False,False,False,4474.93,4418.9494,58.33
2016-04-11,False,False,False,4458.7,4418.6199,57.73
2016-04-12,False,False,False,4496.05,4418.5301,61.5
2016-04-13,False,False,False,4554.72,4418.8823,65.07
2016-04-14,False,False,False,4554.62,4419.7561,64.88
2016-04-15,False,False,False,4543.16,4420.4881,64.48
2016-04-18,False,False,False,4565.42,4421.1690499999995,66.07
2016-04-19,False,False,False,4537.09,4421.68755,68.25
2016-04-20,False,False,False,4540.44,4422.29645,70.03
2016-04-21,False,False,False,4540.8,4422.85515,69.04
2016-04-22,False,False,False,4474.19,4423.4682,71.42
2016-04-25,False,False,False,4474.13,4424.0787,69.84
2016-04-26,False,False,False,4452.97,4424.2428,73.01
2016-04-27,False,False,False,4416.64,4423.85365,75.19
2016-04-28,False,False,False,4363.99,4423.05625,69.18
2016-04-29,False,False,False,4341.3,4422.12095,66.99
2016-05-02,False,False,False,4381.3,4421.05295,69.18
2016-05-03,False,False,False,4341.39,4419.4519,63.94
2016-05-04,False,False,False,4312.01,4417.61355,61.55
2016-05-05,False,False,False,4309.48,4415.78895,61.55
2016-05-06,False,False,False,4330.17,4414.3236,63.54
2016-05-09,False,False,False,4341.23,4413.0156,63.74
2016-05-10,False,False,False,4402.04,4412.2389,67.33
2016-05-11,False,False,False,4361.03,4411.448600000001,64.14
2016-05-12,False,False,False,4342.81,4410.3615,64.34
2016-05-13,False,False,False,4326.53,4409.08615,61.95
2016-05-16,False,False,False,4380.48,4407.9956,63.07
2016-05-17,False,False,False,4322.56,4406.66385,61.67
2016-05-18,False,False,False,4338.23,4405.4527,61.27
2016-05-19,False,False,False,4315.58,4404.19325,60.59
2016-05-20,False,False,False,4362.9,4402.99655,63.79
2016-05-23,False,False,False,4355.1,4402.1295,63.4
2016-05-24,False,False,False,4444.3,4401.7506,68.59
2016-05-25,False,False,False,4476.43,4401.267199999999,71.19
2016-05-26,False,False,False,4487.96,4401.13705,71.0
2016-05-27,False,False,False,4512.54,4401.0588,72.19
2016-05-31,False,False,False,4523.89,4401.08165,72.4
2016-06-01,False,False,False,4520.07,4401.0283,71.8
2016-06-02,False,False,False,4531.35,4400.8532000000005,72.8
2016-06-03,False,False,False,4509.79,4400.6918000000005,70.94
2016-06-06,False,False,False,4523.63,4400.755450000001,73.32
2016-06-07,False,False,False,4513.09,4401.3952500000005,73.51
2016-06-08,False,False,False,4520.63,4403.01205,75.09
2016-06-09,False,False,False,4512.69,4405.3825,72.72
2016-06-10,False,False,False,4461.05,4407.60615,69.96
2016-06-13,False,False,False,4422.76,4408.62195,68.37
2016-06-14,False,False,False,4424.91,4409.1224,66.79
2016-06-15,False,False,False,4409.51,4409.52435,66.4
2016-06-16,False,False,False,4424.23,4410.2726,67.78
2016-06-17,False,False,False,4374.38,4411.43135,67.39
2016-06-20,False,False,False,4400.16,4412.151,68.97
2016-06-21,False,False,False,4413.4,4413.04475,68.97
2016-06-22,False,False,False,4404.73,4414.1448,68.51
2016-06-23,False,False,False,4467.48,4414.96455,72.87
2016-06-24,False,False,False,4285.7,4415.1258,59.0
2016-06-27,False,False,False,4201.06,4414.6496,51.08
2016-06-28,False,False,False,4290.47,4414.4858,56.83
2016-06-29,False,False,False,4364.74,4414.7657,62.57
2016-06-30,False,False,False,4417.7,4415.0528,67.52
2016-07-01,False,False,False,4437.44,4415.321650000001,66.33
2016-07-05,False,False,False,4410.75,4415.4506,63.69
2016-07-06,False,False,False,4444.7,4416.0548,63.88
2016-07-07,False,False,False,4459.58,4416.67205,64.68
2016-07-08,False,False,False,4528.36,4417.94335,69.04
2016-07-11,False,False,False,4554.71,4419.34925,70.43
2016-07-12,False,False,False,4577.61,4420.9318,72.42
2016-07-13,False,False,False,4565.77,4422.63695,72.61
2016-07-14,False,False,False,4596.49,4425.10205,75.19
2016-07-15,False,False,False,4589.83,4427.63435,75.19
2016-07-18,False,False,False,4619.68,4429.82745,75.79
2016-07-19,False,False,False,4603.28,4431.87905,75.0
2016-07-20,False,False,False,4657.2,4433.8278,75.99
2016-07-21,False,False,False,4647.02,4435.40575,76.19
2016-07-22,False,False,False,4666.07,4437.2026000000005,77.18
2016-07-25,False,False,False,4665.93,4438.86495,77.18
2016-07-26,False,False,False,4672.11,4440.47475,77.38
2016-07-27,False,False,False,4702.89,4442.13915,75.59
2016-07-28,False,False,False,4721.41,4443.8333999999995,75.0
2016-07-29,False,False,False,4730.23,4445.71985,75.19
2016-08-01,False,False,False,4756.04,4447.76545,73.61
2016-08-02,False,False,False,4719.21,4449.2704,70.63
2016-08-03,False,False,False,4734.33,4450.74895,73.21
2016-08-04,False,False,False,4743.81,4452.157649999999,73.01
2016-08-05,False,False,False,4791.21,4453.9228,76.58
2016-08-08,False,False,False,4784.74,4455.7789,77.18
2016-08-09,False,False,False,4795.75,4457.241550000001,75.79
2016-08-10,False,False,False,4783.39,4458.03805,74.8
2016-08-11,False,False,False,4803.31,4458.90035,78.17
2016-08-12,False,False,False,4807.08,4459.7396,77.38
2016-08-15,False,False,False,4827.12,4460.48235,78.76
2016-08-16,False,False,False,4797.19,4461.11445,77.38
2016-08-17,False,False,False,4805.45,4461.89755,77.18
2016-08-18,False,False,False,4808.68,4462.4214,78.76
2016-08-19,False,False,False,4806.14,4462.85685,79.96
2016-08-22,False,False,False,4808.56,4463.3119,79.36
2016-08-23,False,False,False,4818.48,4463.889800000001,79.56
2016-08-24,False,False,False,4783.48,4464.27105,78.96
2016-08-25,False,False,False,4775.43,4464.8706,77.97
2016-08-26,False,False,False,4783.69,4465.580400000001,77.18
2016-08-29,False,False,False,4791.09,4466.3511499999995,78.76
2016-08-30,False,False,False,4775.99,4467.2864500000005,77.77
2016-08-31,False,False,False,4771.06,4468.63105,76.58
2016-09-01,False,False,False,4783.94,4469.7234,76.98
2016-09-02,False,False,False,4798.74,4470.888,77.38
2016-09-06,False,False,False,4829.51,4471.768349999999,78.13
2016-09-07,False,False,False,4831.86,4472.6509,78.52
2016-09-08,False,False,False,4804.0,4473.2391,77.68
2016-09-09,False,False,False,4681.53,4473.2728,67.33
2016-09-12,False,False,False,4764.65,4473.749,74.5
2016-09-13,False,False,False,4722.85,4473.99885,67.92
2016-09-14,False,False,False,4746.06,4474.326800000001,66.93
2016-09-15,False,False,False,4819.9,4475.10375,69.72
2016-09-16,False,False,False,4818.05,4475.6132,67.92
2016-09-19,False,False,False,4796.07,4476.16245,68.52
2016-09-20,False,False,False,4805.22,4477.154750000001,67.52
2016-09-21,False,False,False,4853.75,4477.842900000001,71.71
2016-09-22,False,False,False,4891.36,4478.8316,74.9
2016-09-23,False,False,False,4858.91,4479.6523,72.7
2016-09-26,False,False,False,4817.17,4480.62745,69.26
2016-09-27,False,False,False,4866.71,4481.745749999999,71.45
2016-09-28,False,False,False,4875.27,4483.4343,72.65
2016-09-29,False,False,False,4838.3,4484.775,71.05
2016-09-30,False,False,False,4875.7,4486.16685,72.65
2016-10-03,False,False,False,4866.62,4487.1771499999995,70.25
2016-10-04,False,False,False,4859.47,4488.4838,65.87
2016-10-05,False,False,False,4877.75,4490.29845,65.68
2016-10-06,False,False,False,4873.92,4491.8652999999995,66.27
2016-10-07,False,False,False,4864.52,4493.241599999999,64.29
2016-10-10,False,False,False,4893.77,4494.5875,66.07
2016-10-11,False,False,False,4821.91,4495.5832,60.55
2016-10-12,False,False,False,4819.64,4496.57465,61.34
2016-10-13,False,False,False,4803.1,4497.13475,61.53
2016-10-14,False,False,False,4808.48,4497.917100000001,60.35
2016-10-17,False,False,False,4796.17,4498.9316,59.36
2016-10-18,False,False,False,4839.72,4500.6409,61.73
2016-10-19,False,False,False,4836.61,4502.40305,62.32
