horizon_years,n_windows,qqq_pct,stock_pct,total_return_mean,total_return_median,total_return_std,total_return_p25,total_return_p75,final_value_mean,final_value_median,final_value_std,final_value_p25,final_value_p75,cagr_mean,cagr_median,cagr_std,cagr_p25,cagr_p75,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_p25,max_drawdown_p75,sharpe_ratio_mean,sharpe_ratio_median,sharpe_ratio_std,sharpe_ratio_p25,sharpe_ratio_p75
10,1510,76,24,5.582466,5.594617,0.963492,4.95047,6.121091,65824.65737,65946.168135,9634.915615,59504.696354,71210.90581,0.206205,0.207613,0.017891,0.195227,0.216925,-0.316988,-0.338729,0.025711,-0.341069,-0.287798,0.965737,0.948459,0.083688,0.91389,1.018984
10,1510,77,23,5.52449,5.534667,0.950565,4.901527,6.043618,65244.897137,65346.670658,9505.652541,59015.265367,70436.182124,0.205152,0.206531,0.017767,0.194283,0.215553,-0.317112,-0.339253,0.026177,-0.341568,-0.287469,0.96398,0.945696,0.084059,0.911914,1.018433
10,1510,78,22,5.466514,5.46494,0.93788,4.852683,5.971118,64665.136903,64649.39818,9378.802058,58526.830801,69711.180927,0.204089,0.205242,0.017645,0.193247,0.214333,-0.317239,-0.339789,0.026654,-0.342075,-0.287136,0.962142,0.943356,0.084431,0.909401,1.01754
10,1510,79,21,5.408538,5.398746,0.925446,4.801338,5.898705,64085.37667,63987.459678,9254.463375,58013.381304,68987.052883,0.203018,0.203982,0.017526,0.192188,0.213185,-0.317369,-0.340337,0.02714,-0.34259,-0.286801,0.96022,0.940692,0.084806,0.906437,1.016761
10,1510,80,20,5.350562,5.332614,0.913274,4.74922,5.83752,63505.616437,63326.140676,9132.739082,57492.201638,68375.197988,0.201937,0.202725,0.017409,0.191146,0.211945,-0.317501,-0.340897,0.027637,-0.343113,-0.286462,0.958212,0.937606,0.085182,0.903873,1.015927
10,1510,81,19,5.292586,5.267041,0.901374,4.697813,5.776462,62925.856204,62670.408677,9013.735099,56978.126737,67764.622137,0.200846,0.201526,0.017296,0.190081,0.210887,-0.317637,-0.341471,0.028144,-0.343644,-0.286121,0.956115,0.934645,0.085561,0.900909,1.0149
10,1510,82,18,5.23461,5.204608,0.889756,4.647809,5.718123,62346.095971,62046.079391,8897.560576,56478.089824,67181.23071,0.199746,0.200249,0.017187,0.189029,0.209823,-0.317779,-0.342058,0.02866,-0.344184,-0.285777,0.953925,0.931787,0.085942,0.898621,1.013847
10,1510,83,17,5.176634,5.136691,0.878433,4.599762,5.66417,61766.335738,61366.90928,8784.327776,55997.622044,66641.696211,0.198636,0.198949,0.017081,0.188018,0.208825,-0.317931,-0.34266,0.029179,-0.344733,-0.28543,0.95164,0.929355,0.086326,0.895381,1.012512
10,1510,84,16,5.118658,5.069018,0.867415,4.549484,5.597837,61186.575505,60690.175435,8674.151903,55494.836698,65978.370228,0.197516,0.19761,0.016979,0.186958,0.207732,-0.318089,-0.343275,0.02971,-0.34529,-0.28508,0.949257,0.926115,0.086712,0.892278,1.01123
10,1510,85,15,5.060682,5.003643,0.856715,4.503504,5.532515,60606.815272,60036.431919,8567.150896,55035.039338,65325.145665,0.196385,0.196335,0.016882,0.185966,0.206444,-0.31825,-0.343906,0.030252,-0.345857,-0.284726,0.946772,0.923278,0.087102,0.889505,1.009951
10,1510,86,14,5.002706,4.940851,0.846345,4.454314,5.469373,60027.055039,59408.510363,8463.445174,54543.143511,64693.734778,0.195244,0.195054,0.01679,0.184888,0.205297,-0.318415,-0.344553,0.030805,-0.346433,-0.28437,0.944182,0.920182,0.087496,0.886289,1.008216
10,1510,87,13,4.944729,4.869657,0.836316,4.405068,5.415044,59447.294806,58696.570683,8363.157324,54050.6793,64150.437155,0.194092,0.193686,0.016703,0.18386,0.204229,-0.318583,-0.345215,0.03137,-0.347018,-0.284011,0.941483,0.916437,0.087894,0.883007,1.006461
10,1510,88,12,4.886753,4.80542,0.826641,4.360557,5.359017,58867.534573,58054.196339,8266.411745,53605.56997,63590.167986,0.192929,0.192286,0.016621,0.182849,0.203174,-0.318758,-0.345895,0.031947,-0.347614,-0.283648,0.938672,0.913067,0.088297,0.879868,1.004741
10,1510,89,11,4.828777,4.737512,0.817333,4.312137,5.299299,58287.77434,57375.116855,8173.334225,53121.370293,62992.986415,0.191755,0.190924,0.016547,0.181754,0.202038,-0.31894,-0.346591,0.032533,-0.348219,-0.283282,0.935745,0.9095,0.088706,0.875959,1.002573
10,1510,90,10,4.770801,4.674742,0.808405,4.255416,5.224418,57708.014107,56747.420924,8084.051462,52554.1593,62244.181118,0.190569,0.189624,0.016478,0.180493,0.200692,-0.319131,-0.347306,0.033125,-0.348835,-0.282917,0.932699,0.905802,0.089122,0.872343,1.000588
10,1510,91,9,4.712825,4.607122,0.799869,4.204736,5.175275,57128.253874,56071.215132,7998.690532,52047.358763,61752.754394,0.189372,0.188233,0.016417,0.179369,0.19968,-0.319328,-0.34804,0.03373,-0.349462,-0.282546,0.929529,0.901716,0.089545,0.86854,0.998483
10,1510,92,8,4.654849,4.542179,0.791738,4.156526,5.118002,56548.493641,55421.792697,7917.378284,51565.261022,61180.020166,0.188162,0.186776,0.016364,0.178257,0.198545,-0.319532,-0.348793,0.034341,-0.3501,-0.282171,0.926232,0.897991,0.089978,0.86407,0.996429
10,1510,93,7,4.596873,4.483712,0.784024,4.098475,5.058892,55968.733408,54837.119177,7840.240689,50984.752453,60588.924535,0.186941,0.185513,0.01632,0.176936,0.197409,-0.319747,-0.349567,0.034959,-0.350749,-0.28179,0.922804,0.893562,0.090421,0.859518,0.994387
10,1510,94,6,4.538897,4.421124,0.77674,4.032465,5.007553,55388.973175,54211.24424,7767.402121,50324.654202,60075.529117,0.185706,0.184196,0.016284,0.175432,0.196389,-0.319976,-0.350362,0.035579,-0.351409,-0.281407,0.91924,0.88915,0.090876,0.854874,0.991791
10,1510,95,5,4.480921,4.358685,0.769898,3.967522,4.944126,54809.212942,53586.852356,7698.984599,49675.223954,59441.25514,0.184459,0.182819,0.016258,0.173904,0.195099,-0.320246,-0.351179,0.036171,-0.352081,-0.281143,0.915536,0.885038,0.091345,0.850242,0.989197
10,1510,96,4,4.422945,4.295559,0.763511,3.913859,4.883734,54229.452709,52955.585008,7635.106973,49138.587757,58837.337703,0.183198,0.181411,0.016242,0.172603,0.193864,-0.320557,-0.35202,0.036731,-0.352766,-0.280983,0.911687,0.88045,0.09183,0.8453,0.986415
10,1510,97,3,4.364969,4.230732,0.757588,3.857358,4.823367,53649.692476,52307.318161,7575.884081,48573.575116,58233.665195,0.181924,0.179938,0.016238,0.1713,0.192637,-0.320875,-0.352884,0.037302,-0.353462,-0.280822,0.90769,0.875924,0.092332,0.84072,0.983477
10,1510,98,2,4.306993,4.17185,0.752143,3.800014,4.740517,53069.932243,51718.499509,7521.425877,48000.141844,57405.169735,0.180636,0.17864,0.016244,0.16986,0.190979,-0.321199,-0.353773,0.037887,-0.354172,-0.280659,0.90354,0.871219,0.092855,0.83555,0.979953
10,1510,99,1,4.249017,4.110724,0.747184,3.742508,4.676486,52490.17201,51107.236762,7471.836543,47425.076429,56764.864288,0.179334,0.177214,0.016264,0.168497,0.189622,-0.321538,-0.354689,0.038469,-0.354895,-0.280495,0.899232,0.865885,0.093401,0.83047,0.97699
10,1510,100,0,4.191041,4.045141,0.742721,3.676095,4.626635,51910.411777,50451.410623,7427.213604,46760.945561,56266.352835,0.178017,0.175697,0.016296,0.166842,0.188542,-0.321886,-0.355631,0.039058,-0.355631,-0.280329,0.894762,0.860479,0.093973,0.825034,0.973631
15,252,0,100,38.400281,39.212989,5.667454,34.724184,42.734151,394002.806631,402129.891743,56674.540346,357241.842965,437341.510298,0.276654,0.2793,0.012992,0.269333,0.286428,-0.455231,-0.455231,0.0,-0.455231,-0.455231,0.979583,0.981355,0.038908,0.95832,1.007147
15,252,1,99,38.122261,38.93123,5.619926,34.482831,42.421283,391222.608813,399312.303961,56199.260076,354828.308906,434212.827039,0.276054,0.2787,0.012968,0.268759,0.285809,-0.452833,-0.452759,0.000227,-0.453051,-0.452634,0.979774,0.981651,0.038924,0.95853,1.007425
15,252,2,98,37.844241,38.649472,5.572402,34.241477,42.108414,388442.410995,396494.71618,55724.022463,352414.774846,431084.143781,0.275449,0.278097,0.012944,0.268181,0.285186,-0.450413,-0.450266,0.000453,-0.450851,-0.450016,0.979963,0.981943,0.038942,0.958749,1.007701
15,252,3,97,37.566221,38.367713,5.524883,34.000124,41.795546,385662.213177,393677.128398,55248.828609,350001.240787,427955.460522,0.274841,0.277489,0.01292,0.2676,0.284562,-0.447973,-0.447751,0.000679,-0.448628,-0.447378,0.980149,0.982233,0.038959,0.958882,1.007973
15,252,4,96,37.288202,38.085954,5.477368,33.758771,41.482678,382882.015359,390859.540616,54773.679651,347587.706727,424826.777263,0.274229,0.276878,0.012895,0.267014,0.283933,-0.44551,-0.445215,0.000905,-0.446383,-0.444718,0.980333,0.982519,0.038977,0.958977,1.008242
15,252,5,95,37.010182,37.804195,5.429858,33.517417,41.169809,380101.817542,388041.952835,54298.576769,345174.172668,421698.094005,0.273612,0.276262,0.012871,0.266425,0.283301,-0.443026,-0.442657,0.00113,-0.444115,-0.442037,0.980514,0.982802,0.038995,0.959078,1.008508
15,252,6,94,36.732162,37.522437,5.382352,33.276064,40.856941,377321.619724,385224.365053,53823.521183,342760.638608,418569.410746,0.272992,0.275642,0.012845,0.265832,0.282664,-0.44052,-0.440077,0.001354,-0.441824,-0.439335,0.980692,0.983081,0.039014,0.959329,1.008771
15,252,7,93,36.454142,37.240678,5.334851,33.03471,40.544073,374541.421906,382406.777272,53348.514155,340347.104549,415440.727487,0.272367,0.275017,0.01282,0.265235,0.282023,-0.437991,-0.437474,0.001578,-0.43951,-0.436611,0.980867,0.983357,0.039032,0.959438,1.009029
15,252,8,92,36.176122,36.958919,5.287356,32.793357,40.231204,371761.224088,379589.18949,52873.556996,337933.57049,412312.044229,0.271737,0.274389,0.012794,0.264635,0.281377,-0.43544,-0.434849,0.001801,-0.437173,-0.433864,0.981038,0.983629,0.039052,0.959485,1.009266
15,252,9,91,35.898103,36.67716,5.239865,32.552004,39.918336,368981.02627,376771.601709,52398.651061,335520.03643,409183.36097,0.271104,0.273756,0.012768,0.26403,0.280726,-0.432865,-0.432201,0.002023,-0.434811,-0.431095,0.981207,0.983896,0.039071,0.959442,1.009489
15,252,10,90,35.620083,36.395401,5.19238,32.31065,39.605468,366200.828452,373954.013927,51923.797755,333106.502371,406054.677711,0.270466,0.273119,0.012742,0.263421,0.280071,-0.430267,-0.429529,0.002245,-0.432425,-0.428304,0.981372,0.98416,0.039091,0.959401,1.009744
15,252,11,89,35.342063,36.113643,5.1449,32.069297,39.292599,363420.630634,371136.426146,51448.998536,330692.968311,402925.994453,0.269823,0.272477,0.012715,0.262808,0.279411,-0.427645,-0.426834,0.002465,-0.430014,-0.42549,0.981533,0.984419,0.039111,0.95942,1.010001
15,252,12,88,35.064043,35.831884,5.097425,31.827943,38.979731,360640.432816,368318.838364,50974.254916,328279.434252,399797.311194,0.269176,0.27183,0.012689,0.26219,0.278746,-0.424999,-0.424114,0.002685,-0.427578,-0.422652,0.98169,0.984674,0.039131,0.959563,1.010254
15,252,13,87,34.786023,35.550125,5.049957,31.58659,38.665705,357860.234999,365501.250583,50499.568461,325865.900192,396657.049042,0.268524,0.271179,0.012661,0.261569,0.278074,-0.422329,-0.421371,0.002903,-0.425117,-0.419791,0.981844,0.984924,0.039151,0.959769,1.010497
15,252,14,86,34.508004,35.268366,5.002494,31.345237,38.342795,355080.037181,362683.662801,50024.9408,323452.366133,393427.952682,0.267867,0.270524,0.012634,0.260943,0.277378,-0.419633,-0.418603,0.003121,-0.422629,-0.416907,0.981993,0.985166,0.039172,0.959829,1.010727
15,252,15,85,34.229984,34.986608,4.955037,31.103883,38.018944,352299.839363,359866.07502,49550.373622,321038.832073,390189.443469,0.267206,0.269863,0.012606,0.260313,0.276681,-0.416913,-0.415809,0.003338,-0.420115,-0.413998,0.982138,0.985394,0.039193,0.959961,1.010936
15,252,16,84,33.951964,34.704849,4.907587,30.86253,37.697155,349519.641545,357048.487238,49075.868681,318625.298014,386971.547608,0.266539,0.269198,0.012577,0.25965,0.275993,-0.414167,-0.412991,0.003553,-0.417575,-0.411065,0.982278,0.985618,0.039213,0.960147,1.011129
15,252,17,83,33.673944,34.42309,4.860143,30.612749,37.383112,346739.443727,354230.899456,48601.427801,316127.486572,383831.11625,0.265868,0.268528,0.012549,0.258977,0.275299,-0.411396,-0.410147,0.003767,-0.415007,-0.408107,0.982414,0.985836,0.039234,0.960341,1.011303
15,252,18,82,33.395925,34.141331,4.812705,30.358441,37.069068,343959.245909,351413.311675,48127.052876,313584.412254,380690.684891,0.265192,0.267852,0.01252,0.258298,0.2746,-0.408598,-0.407277,0.00398,-0.412411,-0.405124,0.982544,0.986049,0.039255,0.960531,1.01136
15,252,19,81,33.117905,33.859572,4.765275,30.104134,36.754189,341179.048091,348595.723893,47652.745876,311041.337936,377541.887722,0.26451,0.267172,0.01249,0.257615,0.273894,-0.405773,-0.40438,0.004192,-0.409788,-0.402115,0.98267,0.986256,0.039276,0.960715,1.011545
15,252,20,80,32.839885,33.577814,4.717851,29.849826,36.437615,338398.850273,345778.136112,47178.508849,308498.263618,374376.148951,0.263824,0.266486,0.012461,0.256926,0.273179,-0.402922,-0.401457,0.004402,-0.407136,-0.399082,0.98279,0.986469,0.039297,0.960895,1.011763
15,252,21,79,32.561865,33.296055,4.670434,29.595519,36.121041,335618.652455,342960.54833,46704.343927,305955.1893,371210.41018,0.263132,0.265796,0.012431,0.256232,0.272447,-0.400062,-0.398507,0.004592,-0.404454,-0.396065,0.982905,0.986695,0.039318,0.961069,1.011934
15,252,22,78,32.283845,33.014296,4.623025,29.341211,35.799514,332838.454638,340142.960549,46230.253329,303412.114982,367995.14011,0.262435,0.2651,0.0124,0.255532,0.271724,-0.397214,-0.39559,0.004753,-0.401744,-0.393091,0.983013,0.986914,0.039339,0.961238,1.012096
15,252,23,77,32.005826,32.732537,4.575624,29.090988,35.47684,330058.25682,337325.372767,45756.239365,300909.877856,364768.396528,0.261732,0.264398,0.012369,0.254827,0.270998,-0.394356,-0.392694,0.00491,-0.399003,-0.390092,0.983116,0.987127,0.03936,0.961401,1.012251
15,252,24,76,31.727806,32.450697,4.52823,28.844612,35.157312,327278.059002,334506.966134,45282.304441,298446.119834,361573.11617,0.261024,0.263691,0.012338,0.254116,0.270267,-0.391475,-0.389771,0.005068,-0.396267,-0.387067,0.983212,0.987333,0.039381,0.96156,1.012362
15,252,25,75,31.449786,32.165204,4.480845,28.601475,34.844072,324497.861184,331652.040691,44808.451066,296014.749748,358440.721444,0.26031,0.262969,0.012306,0.25342,0.26953,-0.388574,-0.38682,0.005234,-0.393567,-0.384015,0.983302,0.987533,0.039401,0.96161,1.012436
15,252,26,74,31.171766,31.879712,4.433468,28.358914,34.530833,321717.663366,328797.115248,44334.681854,293589.139082,355308.326717,0.25959,0.262241,0.012274,0.252732,0.268787,-0.385661,-0.383842,0.005423,-0.390837,-0.380937,0.983385,0.987725,0.039421,0.961518,1.01243
15,252,27,73,30.893747,31.594219,4.3861,28.116353,34.217593,318937.465548,325942.189805,43860.999532,291163.528415,352175.931991,0.258865,0.261508,0.012241,0.252038,0.268038,-0.382721,-0.380835,0.005614,-0.388075,-0.377832,0.98346,0.987909,0.039441,0.961419,1.012518
15,252,28,72,30.615727,31.308726,4.338741,27.873792,33.904354,316157.26773,323087.264362,43387.406947,288737.917748,349043.537264,0.258134,0.260768,0.012208,0.251338,0.267283,-0.379751,-0.377799,0.005803,-0.385283,-0.374699,0.983528,0.988085,0.039461,0.961318,1.012647
15,252,29,71,30.337707,31.023234,4.291391,27.620036,33.591114,313377.069912,320232.338919,42913.90707,286200.359194,345911.142538,0.257396,0.260022,0.012175,0.250627,0.266521,-0.376752,-0.374734,0.005989,-0.382458,-0.371539,0.983588,0.988253,0.03948,0.96139,1.012765
15,252,30,70,30.059687,30.737741,4.24405,27.365908,33.277875,310596.872095,317377.413476,42440.503003,283659.079239,342778.747811,0.256653,0.25927,0.012141,0.249915,0.265752,-0.373722,-0.371639,0.006174,-0.379601,-0.36835,0.98364,0.988413,0.039499,0.961497,1.01272
15,252,31,69,29.781667,30.452249,4.19672,27.122864,32.964635,307816.674277,314522.488033,41967.197988,281228.64124,339646.353085,0.255903,0.258511,0.012106,0.249204,0.264976,-0.370662,-0.368515,0.006356,-0.376711,-0.365133,0.983683,0.988563,0.039518,0.961613,1.012745
15,252,32,68,29.503648,30.166756,4.1494,26.881007,32.651396,305036.476459,311667.56259,41493.995416,278810.073398,336513.958358,0.255148,0.257746,0.012071,0.248484,0.264194,-0.36757,-0.365359,0.006535,-0.373787,-0.361887,0.983718,0.988704,0.039536,0.961649,1.0128
15,252,33,67,29.225628,29.881264,4.10209,26.639792,32.336703,302256.278641,308812.637147,41020.898831,276397.924262,333367.030525,0.254385,0.256975,0.012036,0.247756,0.263393,-0.364447,-0.362173,0.006712,-0.370829,-0.358612,0.983742,0.988835,0.039553,0.961793,1.012845
15,252,34,66,28.947608,29.595771,4.054791,26.398578,32.019492,299476.080823,305957.711704,40547.911943,273985.775126,330194.921317,0.253616,0.256197,0.012,0.247022,0.262567,-0.361292,-0.358956,0.006887,-0.367836,-0.355307,0.983758,0.988938,0.03957,0.961908,1.012878
15,252,35,65,28.669588,29.310279,4.007504,26.157363,31.697407,296695.883005,303102.786262,40075.038637,271573.62599,326974.072818,0.252841,0.255412,0.011963,0.246283,0.261755,-0.358104,-0.355706,0.007058,-0.364807,-0.351972,0.983762,0.989019,0.039586,0.961989,1.0129
15,252,36,64,28.391569,29.024786,3.960228,25.916148,31.38404,293915.685187,300247.860819,39602.282982,269161.476854,323840.39996,0.252058,0.25462,0.011926,0.245538,0.260944,-0.354884,-0.352425,0.007227,-0.361743,-0.348606,0.983757,0.989087,0.039601,0.961987,1.012899
15,252,37,63,28.113549,28.739294,3.912965,25.674933,31.070673,291135.487369,297392.935376,39129.64924,266749.327718,320706.727103,0.251269,0.253821,0.011888,0.244787,0.260126,-0.351629,-0.34911,0.007393,-0.358641,-0.34521,0.98374,0.989144,0.039616,0.961807,1.012874
15,252,38,62,27.835529,28.453801,3.865714,25.433718,30.757305,288355.289552,294538.009933,38657.141884,264337.178581,317573.054245,0.250473,0.253015,0.01185,0.24403,0.259301,-0.348359,-0.345762,0.007533,-0.355502,-0.341782,0.983711,0.989187,0.039629,0.96172,1.012828
15,252,39,61,27.557509,28.168308,3.818477,25.192503,30.443938,285575.091734,291683.08449,38184.765607,261925.029445,314439.381387,0.249669,0.252201,0.011811,0.243266,0.258468,-0.345562,-0.34238,0.007202,-0.352325,-0.339513,0.98367,0.989218,0.039642,0.961733,1.012733
15,252,40,60,27.279489,27.882816,3.771253,24.951288,30.130571,282794.893916,288828.159047,37712.525333,259512.880309,311305.70853,0.248858,0.251383,0.011772,0.242495,0.257627,-0.343339,-0.339702,0.006482,-0.34911,-0.338477,0.983617,0.989234,0.039653,0.961743,1.012719
15,252,41,59,27.00147,27.597323,3.724043,24.710073,29.817204,280014.696098,285973.233604,37240.426236,257100.731173,308172.035672,0.24804,0.250565,0.011732,0.241718,0.256779,-0.341519,-0.33868,0.005586,-0.345854,-0.337421,0.98355,0.989236,0.039664,0.961771,1.012715
15,252,42,58,26.72345,27.311831,3.676847,24.468858,29.503836,277234.49828,283118.308161,36768.473754,254688.582037,305038.362814,0.247214,0.249741,0.011691,0.240934,0.255922,-0.339818,-0.337638,0.004664,-0.342559,-0.336345,0.983469,0.989222,0.039673,0.961786,1.012662
15,252,43,57,26.44543,27.030189,3.629667,24.227643,29.190469,274454.300462,280301.893235,36296.673607,252276.432901,301904.689957,0.24638,0.248908,0.01165,0.240142,0.255057,-0.33814,-0.336575,0.003775,-0.339762,-0.335248,0.983373,0.989193,0.039681,0.961788,1.012579
15,252,44,56,26.16741,26.748648,3.582503,23.986428,28.877102,271674.102644,277486.479139,35825.031813,249864.283765,298771.017099,0.245539,0.248067,0.011608,0.239344,0.254183,-0.336506,-0.33549,0.002948,-0.338355,-0.334129,0.983262,0.989147,0.039688,0.961599,1.012467
15,252,45,55,25.88939,26.467107,3.535355,23.745577,28.563277,268893.904826,274671.065044,35353.55471,247455.766125,295632.773044,0.244689,0.247219,0.011566,0.238539,0.253299,-0.334844,-0.334296,0.002211,-0.335787,-0.332965,0.983136,0.989084,0.039693,0.961432,1.012337
15,252,46,54,25.611371,26.185565,3.488225,23.504998,28.249296,266113.707009,271855.650948,34882.248976,245049.982185,292492.95798,0.243831,0.246363,0.011522,0.237726,0.252404,-0.333154,-0.332892,0.001703,-0.334342,-0.331682,0.982992,0.989002,0.039696,0.961283,1.012235
15,252,47,53,25.333351,25.904024,3.441112,23.26442,27.935314,263333.509191,269040.236853,34411.121651,242644.198244,289353.142916,0.242965,0.245498,0.011478,0.236905,0.251501,-0.331442,-0.331463,0.001642,-0.332329,-0.330406,0.982831,0.988902,0.039698,0.961186,1.012077
15,252,48,52,25.055331,25.622482,3.394018,23.023841,27.621333,260553.311373,266224.822757,33940.180166,240238.414304,286213.327852,0.24209,0.244624,0.011434,0.236077,0.250588,-0.329862,-0.329593,0.001753,-0.330933,-0.328995,0.982652,0.988781,0.039698,0.960984,1.011898
15,252,49,51,24.777311,25.340941,3.346943,22.782919,27.307351,257773.113555,263409.408662,33469.432366,237829.186024,283073.512788,0.241207,0.243742,0.011388,0.235241,0.249662,-0.328904,-0.328741,0.001599,-0.32973,-0.328563,0.982453,0.98864,0.039696,0.960734,1.011709
15,252,50,50,24.499292,25.059399,3.299889,22.540994,26.99337,254992.915737,260593.994566,32998.886539,235409.940553,279933.697725,0.240315,0.242851,0.011342,0.234397,0.248726,-0.328692,-0.328859,0.00116,-0.32906,-0.328559,0.982234,0.988477,0.039692,0.960552,1.011503
15,252,51,49,24.221272,24.777858,3.252855,22.29907,26.677401,252212.717919,257778.580471,32528.55145,232990.695082,276774.005908,0.239413,0.241951,0.011295,0.233545,0.247778,-0.328791,-0.328986,0.000905,-0.32935,-0.328561,0.981994,0.988291,0.039685,0.960349,1.011274
15,252,52,48,23.943252,24.496317,3.205844,22.057145,26.35906,249432.520101,254963.166375,32058.436376,230571.449611,273590.595735,0.238502,0.241042,0.011247,0.232684,0.246816,-0.329023,-0.329306,0.000791,-0.329674,-0.328633,0.981731,0.988085,0.039677,0.960161,1.01102
15,252,53,47,23.665232,24.214775,3.158855,21.815469,26.034008,246652.322283,252147.75228,31588.551138,228154.694514,270340.084929,0.237582,0.240124,0.011198,0.231815,0.245869,-0.329282,-0.329555,0.000799,-0.329973,-0.328575,0.981446,0.987879,0.039666,0.96,1.01074
15,252,54,46,23.387212,23.933234,3.111891,21.57441,25.713401,243872.124466,249332.338184,31118.906148,225744.09985,267134.01414,0.236652,0.239195,0.011149,0.23094,0.244884,-0.329612,-0.329893,0.000814,-0.330317,-0.328844,0.981135,0.987646,0.039652,0.959817,1.010396
15,252,55,45,23.109193,23.651692,3.064951,21.333351,25.400875,241091.926648,246516.924089,30649.512451,223333.505186,264008.75169,0.235712,0.238257,0.011099,0.23006,0.2439,-0.329951,-0.330237,0.000826,-0.330666,-0.329173,0.9808,0.987387,0.039635,0.959612,1.009992
15,252,56,44,22.831173,23.370151,3.018038,21.092291,25.079867,238311.72883,243701.509993,30180.381771,220922.910522,260798.672473,0.234762,0.237309,0.011047,0.22917,0.242903,-0.330297,-0.330587,0.000838,-0.331021,-0.329507,0.980437,0.987098,0.039616,0.959383,1.009558
15,252,57,43,22.553153,23.08861,2.971153,20.851515,24.765276,235531.531012,240886.095898,29711.526567,218515.146055,257652.763888,0.233801,0.236351,0.010995,0.228272,0.241901,-0.330648,-0.330943,0.000849,-0.331382,-0.329849,0.980045,0.98678,0.039593,0.959129,1.009092
15,252,58,42,22.275133,22.807068,2.924296,20.607912,24.454754,232751.333194,238070.681802,29242.960089,216079.12019,254547.537068,0.23283,0.235376,0.010942,0.227355,0.240884,-0.331006,-0.331305,0.00086,-0.331749,-0.330197,0.979624,0.986429,0.039568,0.958849,1.008593
15,252,59,41,21.997114,22.525527,2.87747,20.363673,24.146342,229971.135376,235255.267707,28774.696442,213636.731313,251463.419289,0.231848,0.234387,0.010888,0.226425,0.239856,-0.33137,-0.331673,0.00087,-0.332122,-0.330553,0.979172,0.986045,0.039538,0.958441,1.007989
15,252,60,40,21.719094,22.243985,2.830675,20.121749,23.831541,227190.937558,232439.853611,28306.750655,211217.485842,248315.406646,0.230855,0.233387,0.010832,0.225494,0.238816,-0.331741,-0.332048,0.00088,-0.332502,-0.330915,0.978686,0.985667,0.039505,0.957988,1.007338
15,252,61,39,21.441074,21.962444,2.783914,19.879824,23.511881,224410.73974,229624.439515,27839.138756,208798.240371,245118.812601,0.229851,0.232375,0.010776,0.224554,0.237762,-0.332119,-0.33243,0.000889,-0.332887,-0.331285,0.978166,0.985256,0.039468,0.957636,1.006695
15,252,62,38,21.163054,21.680903,2.737188,19.637899,23.205254,221630.541923,226809.02542,27371.877858,206378.9949,242052.535942,0.228835,0.231352,0.010719,0.223603,0.236698,-0.332505,-0.332819,0.000898,-0.33328,-0.331663,0.977609,0.984807,0.039427,0.957251,1.006149
15,252,63,37,20.885034,21.395281,2.690499,19.395975,22.89022,218850.344105,223952.805368,26904.986248,203959.749429,238902.19585,0.227807,0.23031,0.01066,0.222641,0.235675,-0.332897,-0.333215,0.000906,-0.333679,-0.332048,0.977013,0.984319,0.039382,0.956665,1.005568
15,252,64,36,20.607015,21.100826,2.643848,19.15405,22.573561,216070.146287,221008.258656,26438.48349,201540.503958,235735.605661,0.226766,0.229214,0.010601,0.221669,0.234583,-0.333297,-0.333618,0.000914,-0.334085,-0.332442,0.976377,0.983788,0.039332,0.956202,1.00495
15,252,65,35,20.328995,20.80616,2.597239,18.912757,22.260184,213289.948469,218061.602986,25972.390538,199127.571915,232601.839409,0.225714,0.228102,0.01054,0.220688,0.233464,-0.333705,-0.334029,0.00092,-0.334499,-0.332844,0.975697,0.983214,0.039277,0.95572,1.004287
15,252,66,34,20.050975,20.508167,2.550673,18.667044,21.945525,210509.750651,215081.666028,25506.729858,196670.437906,229455.249968,0.224648,0.226976,0.010478,0.219678,0.232331,-0.334121,-0.334448,0.000927,-0.33492,-0.333255,0.974973,0.982593,0.039216,0.955199,1.003614
15,252,67,33,19.772955,20.210173,2.504153,18.421147,21.630866,207729.552833,212101.72907,25041.525563,194211.472803,226308.660527,0.223569,0.225835,0.010415,0.218656,0.231171,-0.334545,-0.334875,0.000932,-0.335348,-0.333675,0.974201,0.981923,0.039151,0.954605,1.002704
15,252,68,32,19.494936,19.901373,2.45768,18.175887,21.314123,204949.355015,209013.729483,24576.803571,191758.868949,223141.230193,0.222477,0.224641,0.01035,0.217635,0.229989,-0.334978,-0.33531,0.000936,-0.335784,-0.334105,0.973378,0.981202,0.039079,0.95396,1.001834
15,252,69,31,19.216916,19.607516,2.411259,17.934487,20.987393,202169.157197,206075.160949,24112.591767,189344.871362,219873.930703,0.22137,0.223505,0.010285,0.216607,0.228802,-0.33542,-0.335753,0.00094,-0.336229,-0.334544,0.972502,0.980426,0.039002,0.953269,1.000899
15,252,70,30,18.938896,19.318456,2.364892,17.693087,20.659444,199388.959379,203184.558991,23648.920196,186930.873775,216594.443317,0.22025,0.222353,0.010218,0.215567,0.227604,-0.33587,-0.336205,0.000943,-0.336681,-0.334993,0.971569,0.979593,0.038918,0.952511,0.999783
